Ticker  ,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group          ,Breakeven Price
VPB     ,8970      ,16800     ,19200     ,20500     ,A              ,20500
BAX     ,33700     ,46950     ,51100     ,53200     ,A              ,53200
AAA     ,6570      ,10150     ,11100     ,11600     ,B              ,11100
BBS     ,4600      ,7020      ,7850      ,8290      ,D              ,4600
AAM     ,4950      ,7570      ,8300      ,8670      ,B              ,8300
BCC     ,8790      ,14250     ,15950     ,16750     ,B              ,15950
AAT     ,7440      ,11550     ,12700     ,13300     ,A              ,13300
BCF     ,17350     ,24900     ,26900     ,27950     ,A              ,27950
ABS     ,7470      ,12500     ,14100     ,15000     ,B              ,14100
BDB     ,3500      ,6350      ,7140      ,7550      ,B              ,7140
ABT     ,15150     ,22150     ,23800     ,24700     ,B              ,23800
BED     ,20250     ,28850     ,31400     ,32650     ,A              ,32650
ACC     ,12800     ,17150     ,18500     ,19100     ,C              ,17150
BII     ,3180      ,6580      ,7820      ,8460      ,A              ,8460
ACL     ,7340      ,10600     ,11500     ,11950     ,B              ,11500
BKC     ,1790      ,3490      ,4020      ,4310      ,D              ,1790
ADG     ,21750     ,29450     ,31400     ,32400     ,B              ,31400
BLF     ,1970      ,2830      ,3060      ,3180      ,D              ,1970
ADS     ,15500     ,22250     ,24250     ,25150     ,C              ,22250
BNA     ,18800     ,28250     ,30950     ,32300     ,B              ,30950
AGG     ,24600     ,31900     ,33650     ,34700     ,B              ,33650
BPC     ,4020      ,6800      ,7610      ,8050      ,B              ,7610
AGM     ,13250     ,20900     ,23150     ,24300     ,B              ,23150
BSC     ,9600      ,13150     ,14050     ,14550     ,Not enough data,9600
AMD     ,1870      ,3180      ,3540      ,3770      ,B              ,3540
BST     ,3720      ,7540      ,8700      ,9300      ,B              ,8700
ANV     ,13300     ,21050     ,23050     ,24300     ,C              ,21050
BTS     ,3390      ,6030      ,6860      ,7320      ,B              ,6860
APC     ,10700     ,15900     ,17250     ,18000     ,B              ,17250
BTW     ,8120      ,15400     ,17400     ,18550     ,A              ,18550
APH     ,10900     ,18400     ,20500     ,21650     ,B              ,20500
BXH     ,9010      ,10750     ,11200     ,11400     ,B              ,11200
ASM     ,7470      ,12150     ,13450     ,14250     ,B              ,13450
C69     ,6150      ,10150     ,11350     ,12000     ,Not enough data,6150
ASP     ,6110      ,8900      ,9680      ,10100     ,C              ,8900
C92     ,1700      ,3390      ,3890      ,4220      ,C              ,3390
AST     ,28900     ,37350     ,39500     ,40600     ,C              ,37350
CAG     ,3360      ,7440      ,8800      ,9570      ,A              ,9570
BBC     ,22650     ,33800     ,37850     ,39950     ,B              ,37850
CAN     ,10800     ,21450     ,24750     ,26700     ,B              ,24750
BCE     ,7580      ,11400     ,12500     ,13050     ,B              ,12500
CAP     ,57700     ,67600     ,71200     ,72700     ,B              ,71200
BCG     ,10800     ,16650     ,18400     ,19250     ,B              ,18400
CDN     ,11750     ,17250     ,19200     ,20200     ,Not enough data,11750
BCM     ,24650     ,34500     ,37400     ,38800     ,B              ,37400
CEO     ,10700     ,18450     ,21000     ,22200     ,D              ,10700
BFC     ,15150     ,22450     ,24450     ,25500     ,B              ,24450
CET     ,2400      ,4840      ,5540      ,6000      ,B              ,5540
BHN     ,27800     ,38200     ,41400     ,43050     ,A              ,43050
CIA     ,5660      ,8740      ,9600      ,10050     ,Not enough data,5660
BKG     ,4330      ,6710      ,7370      ,7720      ,B              ,7370
CJC     ,5280      ,8420      ,9310      ,9760      ,D              ,5280
BMC     ,9860      ,14450     ,16300     ,17300     ,A              ,17300
CKV     ,5760      ,8490      ,9230      ,9610      ,A              ,9610
BMP     ,33400     ,43150     ,45300     ,46450     ,A              ,46450
CLH     ,16950     ,21950     ,23200     ,23900     ,A              ,23900
BRC     ,7900      ,11000     ,11900     ,12350     ,B              ,11900
CLM     ,6910      ,13550     ,15450     ,16500     ,B              ,15450
BTP     ,7830      ,11150     ,12000     ,12450     ,B              ,12000
CMC     ,4010      ,7690      ,8820      ,9520      ,C              ,7690
BTT     ,23450     ,33250     ,35650     ,36950     ,A              ,36950
CMS     ,6940      ,11650     ,13050     ,13950     ,C              ,11650
BWE     ,25000     ,33800     ,36100     ,37400     ,C              ,33800
CPC     ,9030      ,14850     ,16450     ,17300     ,B              ,16450
C32     ,17150     ,22700     ,24350     ,25300     ,B              ,24350
CSC     ,61000     ,88300     ,95200     ,99200     ,C              ,88300
C47     ,8140      ,11800     ,12800     ,13300     ,C              ,11800
CTB     ,11850     ,16650     ,17950     ,18700     ,C              ,16650
CAV     ,30800     ,40350     ,42700     ,43950     ,B              ,42700
CTC     ,1860      ,3530      ,4030      ,4360      ,C              ,3530
CCI     ,8170      ,13300     ,14700     ,15550     ,A              ,15550
CTP     ,2220      ,3990      ,4490      ,4810      ,B              ,4490
CCL     ,5550      ,8950      ,9870      ,10450     ,B              ,9870
CTT     ,4770      ,7680      ,8460      ,8840      ,C              ,7680
CDC     ,5170      ,8340      ,9220      ,9690      ,C              ,8340
CTX     ,2790      ,4780      ,5370      ,5690      ,C              ,4780
CEE     ,4510      ,7480      ,8360      ,8820      ,C              ,7480
CVN     ,5060      ,7770      ,8560      ,9000      ,A              ,9000
CHP     ,13850     ,16800     ,17500     ,17850     ,C              ,16800
CX8     ,3340      ,5060      ,5540      ,5780      ,C              ,5060
CIG     ,3190      ,5600      ,6380      ,6820      ,D              ,3190
D11     ,13700     ,21050     ,23500     ,24900     ,Not enough data,13700
CII     ,11500     ,16800     ,18150     ,19000     ,C              ,16800
DAD     ,8430      ,13500     ,14850     ,15700     ,A              ,15700
CKG     ,15250     ,22100     ,24200     ,25100     ,C              ,22100
DAE     ,7890      ,12500     ,13950     ,14700     ,A              ,14700
CLC     ,19400     ,26900     ,28750     ,29700     ,A              ,29700
DC2     ,4440      ,7500      ,8520      ,9000      ,C              ,7500
CLL     ,16800     ,22750     ,24400     ,25250     ,A              ,25250
DDG     ,22550     ,26100     ,26900     ,27400     ,C              ,26100
CLW     ,10850     ,17800     ,19600     ,20600     ,A              ,20600
DHP     ,6680      ,8950      ,9510      ,9840      ,A              ,9840
CMG     ,35700     ,47450     ,50900     ,52700     ,B              ,50900
DHT     ,31450     ,36800     ,38050     ,38700     ,B              ,38050
CMV     ,3720      ,6800      ,7760      ,8260      ,A              ,8260
DIH     ,15250     ,28000     ,32250     ,34350     ,C              ,28000
CMX     ,7010      ,11000     ,12100     ,12700     ,B              ,12100
DL1     ,1750      ,3870      ,4580      ,4980      ,B              ,4580
CNG     ,14550     ,20650     ,22150     ,23100     ,A              ,23100
DNC     ,13650     ,28700     ,33400     ,35900     ,A              ,35900
COM     ,12500     ,21850     ,24300     ,25700     ,A              ,25700
DNM     ,11200     ,18800     ,21050     ,22200     ,C              ,18800
CRC     ,3760      ,6270      ,6990      ,7380      ,D              ,3760
DNP     ,6960      ,11050     ,12250     ,12900     ,C              ,11050
CRE     ,6370      ,12000     ,13750     ,14700     ,A              ,14700
DP3     ,51800     ,71700     ,77900     ,81200     ,A              ,81200
CSM     ,10600     ,14300     ,15350     ,15900     ,C              ,14300
CSV     ,19000     ,28900     ,31450     ,33050     ,A              ,33050
DPC     ,5460      ,10700     ,12350     ,13300     ,A              ,13300
CTD     ,33800     ,46600     ,50100     ,52000     ,A              ,52000
DS3     ,3360      ,5060      ,5630      ,5950      ,A              ,5950
CTF     ,12450     ,15550     ,16300     ,16700     ,B              ,16300
DST     ,1740      ,3400      ,3900      ,4220      ,B              ,3900
CTI     ,8580      ,12850     ,13950     ,14600     ,C              ,12850
DTD     ,16450     ,26600     ,29600     ,31150     ,A              ,31150
CVT     ,15900     ,23600     ,25700     ,26850     ,B              ,25700
DTK     ,4260      ,7620      ,8600      ,9220      ,Not enough data,4260
D2D     ,20050     ,31750     ,35050     ,36700     ,A              ,36700
DVG     ,4380      ,8960      ,10350     ,11250     ,B              ,10350
DXP     ,7680      ,12500     ,13800     ,14600     ,A              ,14600
DAG     ,8200      ,11300     ,12250     ,12750     ,D              ,8200
DZM     ,2720      ,4870      ,5540      ,5920      ,D              ,2720
DAH     ,2760      ,5120      ,5860      ,6230      ,C              ,5120
EBS     ,5630      ,7600      ,8080      ,8370      ,B              ,8080
DAT     ,7290      ,12500     ,14050     ,14850     ,B              ,14050
ECI     ,23500     ,31200     ,33100     ,34350     ,A              ,34350
DBC     ,31200     ,46750     ,51000     ,53200     ,B              ,51000
EID     ,12750     ,17200     ,18350     ,18950     ,A              ,18950
DBD     ,33200     ,42050     ,44100     ,45300     ,A              ,45300
FID     ,1720      ,3540      ,4080      ,4430      ,A              ,4430
DBT     ,5600      ,8720      ,9660      ,10200     ,C              ,8720
GDW     ,4890      ,10450     ,12300     ,13300     ,A              ,13300
DC4     ,9750      ,14000     ,15200     ,15800     ,B              ,15200
GIC     ,9100      ,13650     ,14900     ,15550     ,A              ,15550
DCL     ,16800     ,24350     ,26800     ,28000     ,C              ,24350
GKM     ,13850     ,19900     ,21550     ,22400     ,B              ,21550
DCM     ,16400     ,23550     ,25750     ,26650     ,A              ,26650
GLT     ,11050     ,17300     ,19550     ,20750     ,A              ,20750
DGC     ,84500     ,115000    ,124500    ,129000    ,A              ,129000
GMA     ,29650     ,41400     ,44350     ,46250     ,B              ,44350
DGW     ,24400     ,52600     ,61500     ,67100     ,A              ,67100
DHA     ,29100     ,38150     ,40400     ,41650     ,A              ,41650
GMX     ,7110      ,12000     ,13300     ,14000     ,B              ,13300
DHC     ,45150     ,62900     ,67500     ,70200     ,A              ,70200
HAD     ,7640      ,10950     ,11750     ,12200     ,A              ,12200
DHG     ,59800     ,74700     ,78400     ,80300     ,A              ,80300
HAT     ,8330      ,11800     ,12800     ,13300     ,B              ,12800
DHM     ,7610      ,9600      ,10100     ,10350     ,B              ,10100
HCC     ,7320      ,9720      ,10300     ,10600     ,B              ,10300
DIG     ,22400     ,35850     ,39800     ,41900     ,C              ,35850
HCT     ,4340      ,7060      ,8070      ,8620      ,A              ,8620
DLG     ,2090      ,3580      ,4020      ,4290      ,D              ,2090
HDA     ,15350     ,20050     ,21250     ,21950     ,B              ,21250
DMC     ,27250     ,36150     ,38450     ,39650     ,A              ,39650
HEV     ,2680      ,5710      ,6730      ,7280      ,B              ,6730
DPG     ,29600     ,49200     ,55000     ,58200     ,B              ,55000
HGM     ,12600     ,20400     ,22450     ,23500     ,A              ,23500
DPM     ,22350     ,31800     ,34650     ,35900     ,A              ,35900
HHC     ,13600     ,27550     ,32100     ,34550     ,D              ,13600
DPR     ,44400     ,58300     ,62400     ,64700     ,A              ,64700
HHG     ,1710      ,3350      ,3880      ,4180      ,C              ,3350
DQC     ,11550     ,16650     ,17950     ,18750     ,C              ,16650
HJS     ,12750     ,18300     ,20150     ,21100     ,A              ,21100
DRC     ,14300     ,21400     ,23250     ,24250     ,A              ,24250
HKT     ,2100      ,3780      ,4250      ,4490      ,B              ,4250
DRH     ,5500      ,9930      ,11200     ,11850     ,C              ,9930
HLC     ,4120      ,7350      ,8280      ,8870      ,D              ,4120
DRL     ,43950     ,52200     ,54600     ,55900     ,A              ,55900
HLD     ,19000     ,26700     ,29150     ,30450     ,B              ,29150
DSN     ,32200     ,39000     ,40700     ,41550     ,A              ,41550
HMH     ,7530      ,10850     ,11800     ,12300     ,A              ,12300
DTA     ,10900     ,16300     ,17700     ,18500     ,C              ,16300
HOM     ,3330      ,5330      ,5990      ,6350      ,C              ,5330
DTL     ,20800     ,26200     ,27900     ,28700     ,C              ,26200
HPM     ,5680      ,7260      ,7660      ,7860      ,B              ,7660
DTT     ,9320      ,12000     ,12650     ,13000     ,B              ,12650
HTC     ,14700     ,21250     ,23000     ,23900     ,A              ,23900
DVP     ,31750     ,42550     ,45150     ,46700     ,A              ,46700
HTP     ,7720      ,14500     ,16500     ,17800     ,C              ,14500
DXG     ,10300     ,15450     ,17000     ,17850     ,A              ,17850
HUT     ,5470      ,8710      ,9620      ,10200     ,C              ,8710
DXS     ,11350     ,18200     ,19900     ,20850     ,A              ,20850
HVT     ,23800     ,33300     ,36500     ,38350     ,B              ,36500
DXV     ,2440      ,4090      ,4550      ,4840      ,B              ,4550
ICG     ,5570      ,8540      ,9650      ,10250     ,C              ,8540
E1VFVN30,16550     ,20400     ,21400     ,21850     ,Not enough data,16550
IDC     ,29450     ,47650     ,52900     ,55600     ,C              ,47650
ELC     ,11500     ,16600     ,18100     ,18850     ,B              ,18100
IDJ     ,25300     ,36750     ,40700     ,42900     ,C              ,36750
EMC     ,7150      ,11450     ,12550     ,13150     ,C              ,11450
IDV     ,28950     ,42450     ,46000     ,48000     ,Not enough data,28950
EVE     ,7470      ,11150     ,12100     ,12700     ,B              ,12100
INC     ,2540      ,4930      ,5630      ,6000      ,B              ,5630
EVG     ,6200      ,9730      ,10900     ,11550     ,A              ,11550
INN     ,20650     ,26750     ,28650     ,29600     ,B              ,28650
FCM     ,4660      ,6580      ,7180      ,7440      ,B              ,7180
ITQ     ,2680      ,5010      ,5760      ,6160      ,B              ,5760
FCN     ,6840      ,10250     ,11150     ,11650     ,C              ,10250
KDM     ,2920      ,5250      ,6010      ,6380      ,A              ,6380
FDC     ,5950      ,9360      ,10300     ,10850     ,B              ,10300
KHS     ,11000     ,17350     ,19700     ,21150     ,B              ,19700
FIR     ,23800     ,30300     ,31850     ,32600     ,A              ,32600
KKC     ,7250      ,12900     ,14700     ,15650     ,A              ,15650
FIT     ,3480      ,6680      ,7600      ,8100      ,A              ,8100
KLF     ,1460      ,2740      ,3150      ,3380      ,B              ,3150
FLC     ,4780      ,8170      ,9080      ,9660      ,B              ,9080
KMT     ,3830      ,6440      ,7120      ,7490      ,B              ,7120
FMC     ,24400     ,35250     ,38050     ,39500     ,B              ,38050
KSD     ,1880      ,3450      ,3900      ,4190      ,B              ,3900
FPT     ,54600     ,71200     ,75500     ,77700     ,A              ,77700
KSF     ,17900     ,33250     ,39200     ,42100     ,Not enough data,17900
FRT     ,25700     ,37600     ,41000     ,42600     ,B              ,41000
KSQ     ,1760      ,3740      ,4320      ,4700      ,A              ,4700
FTM     ,1590      ,2940      ,3310      ,3550      ,D              ,1590
KST     ,19550     ,25550     ,27150     ,27900     ,A              ,27900
FUCTVGF2,5440      ,8740      ,9630      ,10100     ,Not enough data,5440
KTS     ,5160      ,10200     ,11750     ,12700     ,C              ,10200
FUCVREIT,3300      ,5650      ,6430      ,6860      ,Not enough data,3300
KTT     ,3290      ,6780      ,7960      ,8620      ,C              ,6780
FUEMAV30,11150     ,14000     ,14750     ,15100     ,Not enough data,11150
KVC     ,1220      ,2640      ,3130      ,3400      ,C              ,2640
FUESSV30,9330      ,13000     ,14000     ,14500     ,Not enough data,9330
L14     ,95200     ,138900    ,153900    ,162400    ,A              ,162400
FUESSV50,15450     ,18650     ,19450     ,19850     ,Not enough data,15450
L18     ,15450     ,27000     ,30800     ,32550     ,C              ,27000
FUESSVFL,12550     ,16400     ,17450     ,17950     ,Not enough data,12550
L35     ,1720      ,3000      ,3380      ,3580      ,D              ,1720
FUEVFVND,19200     ,23150     ,24200     ,24700     ,Not enough data,19200
L40     ,9060      ,16300     ,18550     ,19850     ,C              ,16300
FUEVN100,12950     ,15850     ,16600     ,16950     ,Not enough data,12950
L43     ,1300      ,2620      ,3030      ,3300      ,C              ,2620
GAB     ,178300    ,185700    ,187300    ,188100    ,B              ,187300
L61     ,1430      ,3070      ,3620      ,3920      ,C              ,3070
GAS     ,46850     ,67600     ,72800     ,75400     ,A              ,75400
L62     ,3000      ,4520      ,4940      ,5150      ,C              ,4520
GDT     ,34050     ,45400     ,48400     ,50000     ,A              ,50000
LAS     ,9320      ,13850     ,15300     ,16150     ,B              ,15300
GEG     ,9300      ,12500     ,13550     ,14100     ,C              ,12500
LBE     ,6970      ,12700     ,14450     ,15350     ,C              ,12700
GEX     ,18300     ,27300     ,29850     ,31250     ,C              ,27300
LCD     ,9740      ,13750     ,14950     ,15500     ,C              ,13750
GIL     ,25950     ,40450     ,44300     ,46700     ,A              ,46700
LCS     ,1260      ,2470      ,2850      ,3090      ,D              ,1260
GMC     ,9960      ,16200     ,17900     ,18950     ,B              ,17900
LDP     ,4590      ,8120      ,9180      ,9740      ,C              ,8120
GMD     ,24250     ,34000     ,36650     ,38050     ,B              ,36650
LHC     ,40100     ,59900     ,66300     ,69700     ,A              ,69700
GSP     ,6980      ,10350     ,11250     ,11800     ,B              ,11250
LIG     ,5010      ,8700      ,9850      ,10450     ,C              ,8700
GTA     ,7720      ,11900     ,13000     ,13700     ,B              ,13000
LM7     ,890       ,2200      ,2630      ,2880      ,D              ,890
GTN     ,7690      ,11400     ,12400     ,12950     ,A              ,12950
LUT     ,1200      ,2830      ,3370      ,3690      ,Not enough data,1200
GVR     ,13450     ,21300     ,23450     ,24750     ,A              ,24750
MAC     ,2770      ,4870      ,5480      ,5830      ,C              ,4870
HAG     ,2770      ,4200      ,4580      ,4810      ,B              ,4580
MAS     ,9950      ,19200     ,21950     ,23350     ,C              ,19200
HAH     ,31800     ,45550     ,49300     ,51600     ,A              ,51600
MBG     ,3300      ,6240      ,7140      ,7700      ,A              ,7700
HAI     ,2100      ,3510      ,3910      ,4160      ,B              ,3910
MCC     ,6560      ,8190      ,8590      ,8790      ,B              ,8590
HAP     ,5420      ,8920      ,9960      ,10500     ,B              ,9960
MCF     ,3880      ,6020      ,6770      ,7160      ,B              ,6770
HAR     ,3380      ,5480      ,6050      ,6410      ,B              ,6050
MCO     ,1990      ,3760      ,4330      ,4630      ,C              ,3760
HAS     ,4930      ,7660      ,8410      ,8790      ,B              ,8410
MDC     ,3320      ,6280      ,7140      ,7710      ,C              ,6280
HAX     ,9180      ,14950     ,16550     ,17450     ,A              ,17450
MED     ,8810      ,16350     ,18350     ,19450     ,C              ,16350
HBC     ,9550      ,14950     ,16400     ,17300     ,C              ,14950
MEL     ,6540      ,10750     ,11950     ,12700     ,B              ,11950
HCD     ,4830      ,7470      ,8280      ,8700      ,B              ,8280
MHL     ,1470      ,3110      ,3620      ,3960      ,D              ,1470
HDC     ,40550     ,59500     ,65000     ,67700     ,B              ,65000
MIM     ,1590      ,3370      ,3900      ,4210      ,D              ,1590
HDG     ,30100     ,44100     ,48100     ,50000     ,C              ,44100
MKV     ,10650     ,14400     ,15400     ,15900     ,C              ,14400
HHP     ,5050      ,8000      ,8840      ,9270      ,B              ,8840
MST     ,7560      ,11250     ,12350     ,12900     ,C              ,11250
HHS     ,4480      ,6730      ,7350      ,7690      ,A              ,7690
MVB     ,8880      ,14800     ,16550     ,17500     ,Not enough data,8880
HID     ,4970      ,7470      ,8160      ,8610      ,C              ,7470
NAG     ,6360      ,8760      ,9390      ,9770      ,C              ,8760
HII     ,9170      ,12650     ,13800     ,14450     ,B              ,13800
NAP     ,2330      ,4640      ,5390      ,5790      ,A              ,5790
HMC     ,13200     ,18100     ,19650     ,20350     ,A              ,20350
NBC     ,6310      ,10900     ,12300     ,13050     ,C              ,10900
HNG     ,2450      ,4020      ,4460      ,4700      ,D              ,2450
NBP     ,6320      ,10200     ,11250     ,11950     ,A              ,11950
HOT     ,10300     ,17800     ,20050     ,21250     ,B              ,20050
NBW     ,4250      ,9220      ,10650     ,11450     ,A              ,11450
HPG     ,19300     ,29000     ,31600     ,33000     ,A              ,33000
NDN     ,8830      ,13650     ,14900     ,15650     ,A              ,15650
HPX     ,12750     ,20050     ,22050     ,23150     ,C              ,20050
NDX     ,4940      ,7440      ,8270      ,8710      ,B              ,8270
HQC     ,2030      ,3370      ,3770      ,3980      ,C              ,3370
NET     ,28900     ,37250     ,39850     ,41200     ,A              ,41200
HRC     ,14500     ,25500     ,28750     ,30500     ,C              ,25500
NFC     ,5640      ,8400      ,9300      ,9730      ,A              ,9730
HSG     ,15700     ,23400     ,25550     ,26700     ,A              ,26700
NHC     ,10100     ,17050     ,18850     ,19850     ,A              ,19850
HSL     ,3700      ,5760      ,6330      ,6670      ,B              ,6330
NRC     ,8540      ,14800     ,16550     ,17700     ,B              ,16550
HT1     ,11300     ,15650     ,17050     ,17750     ,B              ,17050
NSH     ,3480      ,6810      ,7910      ,8520      ,C              ,6810
HTI     ,9850      ,13300     ,14300     ,14800     ,B              ,14300
NST     ,2960      ,5140      ,5730      ,6050      ,B              ,5730
HTL     ,7870      ,12250     ,13400     ,14050     ,B              ,13400
NTH     ,16050     ,23500     ,25350     ,26350     ,A              ,26350
HTN     ,21550     ,35000     ,38700     ,40900     ,B              ,38700
NTP     ,32900     ,44550     ,47650     ,49250     ,B              ,47650
HTV     ,7040      ,10350     ,11200     ,11650     ,A              ,11650
OCH     ,2590      ,4560      ,5180      ,5530      ,C              ,4560
HU1     ,4790      ,7990      ,8880      ,9440      ,B              ,8880
ONE     ,3180      ,4990      ,5490      ,5790      ,C              ,4990
HU3     ,3900      ,6030      ,6610      ,6930      ,C              ,6030
PBP     ,3080      ,5850      ,6670      ,7180      ,B              ,6670
HUB     ,17200     ,23700     ,25400     ,26350     ,A              ,26350
PCE     ,7740      ,12200     ,13700     ,14400     ,A              ,14400
HVH     ,4540      ,7130      ,7860      ,8240      ,B              ,7860
PCG     ,2320      ,4740      ,5480      ,5960      ,B              ,5480
HVN     ,10300     ,14500     ,15750     ,16400     ,C              ,14500
PCT     ,2380      ,4270      ,4850      ,5170      ,A              ,5170
HVX     ,2360      ,4290      ,4830      ,5160      ,B              ,4830
PDB     ,10000     ,14950     ,16600     ,17600     ,B              ,16600
IBC     ,15350     ,17750     ,18450     ,18800     ,Not enough data,15350
PDC     ,1780      ,3360      ,3830      ,4140      ,D              ,1780
ICT     ,7990      ,12100     ,13300     ,13850     ,C              ,12100
PEN     ,3410      ,5360      ,6030      ,6340      ,C              ,5360
IDI     ,8720      ,13150     ,14450     ,15050     ,B              ,14450
PGN     ,5680      ,8900      ,9750      ,10300     ,B              ,9750
IJC     ,10350     ,16400     ,18250     ,19300     ,B              ,18250
PGS     ,9760      ,15200     ,16650     ,17550     ,C              ,15200
ILB     ,14300     ,20600     ,22550     ,23550     ,C              ,20600
PGT     ,2470      ,5000      ,5790      ,6300      ,A              ,6300
IMP     ,41850     ,54100     ,57000     ,58800     ,A              ,58800
PHN     ,11100     ,20800     ,23700     ,25250     ,A              ,25250
ITA     ,3940      ,6250      ,6890      ,7280      ,B              ,6890
PHP     ,10700     ,17000     ,18850     ,19850     ,A              ,19850
ITC     ,8420      ,13000     ,14200     ,14900     ,Not enough data,8420
PIA     ,11450     ,16500     ,17900     ,18550     ,A              ,18550
ITD     ,8040      ,12250     ,13450     ,14100     ,C              ,12250
PIC     ,4040      ,6750      ,7530      ,7940      ,A              ,7940
JVC     ,2630      ,4440      ,4940      ,5250      ,Not enough data,2630
PJC     ,5940      ,10900     ,12250     ,13000     ,B              ,12250
KBC     ,19000     ,29200     ,32200     ,33600     ,B              ,32200
PLC     ,13250     ,22150     ,24550     ,25950     ,B              ,24550
KDC     ,41350     ,49050     ,51000     ,51900     ,B              ,51000
PMB     ,5800      ,9870      ,11000     ,11700     ,A              ,11700
KDH     ,24150     ,32800     ,35100     ,36250     ,A              ,36250
PMC     ,30350     ,42550     ,45750     ,47350     ,A              ,47350
KHG     ,4020      ,8000      ,9210      ,9960      ,A              ,9960
PMP     ,8140      ,11900     ,13050     ,13700     ,C              ,11900
KHP     ,9730      ,13300     ,14300     ,14800     ,C              ,13300
PMS     ,7100      ,11250     ,12650     ,13400     ,A              ,13400
KMR     ,3360      ,5370      ,5980      ,6280      ,B              ,5980
POT     ,7690      ,11150     ,12350     ,12950     ,D              ,7690
KOS     ,14300     ,20150     ,21750     ,22500     ,B              ,21750
PPE     ,3020      ,5830      ,6670      ,7220      ,A              ,7220
KPF     ,4100      ,7380      ,8370      ,8910      ,B              ,8370
PPP     ,5500      ,8870      ,9820      ,10350     ,A              ,10350
KSB     ,13300     ,20900     ,23000     ,24150     ,B              ,23000
PPS     ,6890      ,9530      ,10250     ,10600     ,B              ,10250
L10     ,8170      ,14200     ,15900     ,17000     ,C              ,14200
PPY     ,4090      ,7580      ,8670      ,9240      ,A              ,9240
LAF     ,6460      ,11400     ,12850     ,13750     ,B              ,12850
PRC     ,8370      ,12150     ,13200     ,13750     ,C              ,12150
LBM     ,36500     ,51800     ,56200     ,58300     ,A              ,58300
PSC     ,5850      ,9520      ,10500     ,11050     ,C              ,9520
LCG     ,6360      ,10350     ,11450     ,12100     ,C              ,10350
PSD     ,10550     ,17050     ,18850     ,19950     ,A              ,19950
LCM     ,1600      ,2720      ,3070      ,3290      ,C              ,2720
PSE     ,4650      ,9260      ,10650     ,11450     ,A              ,11450
LDG     ,4160      ,6610      ,7250      ,7670      ,B              ,7250
PSW     ,7630      ,13400     ,15200     ,16200     ,A              ,16200
LEC     ,3830      ,6670      ,7530      ,7980      ,C              ,6670
PTD     ,8980      ,11950     ,12650     ,13100     ,B              ,12650
LGC     ,14700     ,25300     ,28500     ,30200     ,C              ,25300
PTS     ,5210      ,7730      ,8410      ,8810      ,C              ,7730
LGL     ,4050      ,6370      ,7040      ,7400      ,C              ,6370
PV2     ,1930      ,3580      ,4100      ,4400      ,B              ,4100
LHG     ,20650     ,30900     ,33500     ,34950     ,A              ,34950
PVB     ,5080      ,8640      ,9580      ,10100     ,C              ,8640
LIX     ,31550     ,39250     ,41150     ,42100     ,B              ,41150
PVC     ,4120      ,6770      ,7670      ,8150      ,C              ,6770
LM8     ,5780      ,8670      ,9450      ,9880      ,C              ,8670
PVG     ,5710      ,8860      ,9700      ,10200     ,B              ,9700
LSS     ,5830      ,9610      ,10700     ,11350     ,B              ,10700
PVL     ,4460      ,8080      ,9460      ,10150     ,B              ,9460
MCG     ,3790      ,5890      ,6490      ,6860      ,C              ,5890
