Ticker  ,0% at Risk,1% at Risk        ,3% at Risk        ,5% at Risk        ,Groupp         ,Breakeven Price
D11     ,13639.0   ,20774.06          ,23121.239999999998,24371.100000000002,Not enough data,13650
CEE     ,2718.0    ,5509.0            ,6416.12           ,6940.0            ,C              ,5510
DAD     ,7810.0    ,12622.8           ,13943.8           ,14720.0           ,A              ,14700
CHP     ,13610.0   ,16498.0           ,17198.0           ,17554.0           ,C              ,16500
DAE     ,7764.0    ,12350.46          ,13823.0           ,14537.3           ,A              ,14550
CIG     ,3217.0    ,5639.99           ,6388.97           ,6811.3            ,D              ,3220
DC2     ,4316.0    ,7343.88           ,8345.94           ,8845.0            ,C              ,7340
CII     ,10634.0   ,14543.0           ,15708.0           ,16308.0           ,C              ,14550
DDG     ,21451.0   ,24653.7           ,25466.2           ,25876.0           ,C              ,24650
CKG     ,11532.0   ,17097.62          ,18446.51          ,19260.0           ,C              ,17100
DHP     ,6505.0    ,8695.6            ,9233.56           ,9557.0            ,A              ,9560
CLC     ,18081.0   ,25319.0           ,27094.7           ,27966.9           ,A              ,27950
DHT     ,31874.0   ,37390.42          ,38686.26          ,39340.0           ,B              ,38700
CLL     ,17261.0   ,23426.0           ,25113.0           ,25959.0           ,A              ,25950
DIH     ,5637.0    ,15417.0           ,19211.559999999998,21511.6           ,C              ,15400
CLW     ,10214.0   ,16683.65          ,18408.0           ,19309.3           ,A              ,19300
DL1     ,1285.0    ,3196.79           ,3984.0            ,4440.0            ,B              ,3980
CMG     ,32303.0   ,43758.25          ,46838.54          ,48404.3           ,B              ,46850
DNC     ,11635.0   ,25014.3           ,29113.1           ,31251.0           ,A              ,31250
CMV     ,3132.0    ,5918.02           ,6793.0599999999995,7259.1            ,A              ,7260
DNM     ,9878.0    ,16942.74          ,19042.46          ,20133.1           ,C              ,16950
CMX     ,6396.0    ,9255.32           ,10164.49          ,10635.0           ,B              ,10150
DNP     ,6957.0    ,11073.75          ,12255.25          ,12862.75          ,C              ,11050
CNG     ,18590.0   ,24771.16          ,26635.54          ,27514.5           ,A              ,27500
COM     ,6755.0    ,14618.24          ,17261.72          ,18832.0           ,A              ,18850
DP3     ,54762.0   ,73950.16          ,80089.56          ,83337.8           ,A              ,83300
CRC     ,2594.0    ,5098.04           ,5891.0599999999995,6309.1            ,D              ,2590
DPC     ,3318.0    ,7120.68           ,8717.0            ,9632.0            ,A              ,9630
CRE     ,7493.0    ,13827.92          ,15765.0           ,16814.0           ,A              ,16800
DS3     ,2970.0    ,4508.0            ,5034.61           ,5312.0            ,A              ,5310
CSM     ,8153.0    ,11605.86          ,12452.0           ,12865.0           ,C              ,11600
DST     ,1128.0    ,2389.24           ,2782.0            ,3003.0            ,B              ,2780
CSV     ,22299.0   ,31830.68          ,34774.0           ,36127.0           ,A              ,36150
DTD     ,19090.0   ,30515.24          ,33505.64          ,35210.6           ,A              ,35200
CTD     ,35236.0   ,47368.2           ,50900.24          ,52748.6           ,A              ,52700
DTK     ,3515.0    ,6512.33           ,7393.95           ,7953.0            ,Not enough data,3520
CTF     ,12389.0   ,15322.82          ,16053.0           ,16416.1           ,B              ,16050
DVG     ,2915.0    ,6194.08           ,7280.24           ,7870.7            ,B              ,7280
CTI     ,8229.0    ,11759.0           ,12813.0           ,13326.3           ,C              ,11750
DXP     ,8020.0    ,12729.0           ,14003.49          ,14797.45          ,A              ,14800
CVT     ,15524.0   ,22897.3           ,25188.92          ,26279.0           ,B              ,25200
D2D     ,24367.0   ,37333.92          ,40972.8           ,42849.0           ,A              ,42850
DZM     ,2511.0    ,4426.0            ,4989.24           ,5336.4            ,D              ,2510
DAG     ,2702.0    ,4089.37           ,4426.0            ,4612.0            ,D              ,2700
EBS     ,5110.0    ,7022.33           ,7507.0            ,7777.65           ,B              ,7510
ECI     ,27398.0   ,35574.05          ,37576.6           ,38774.5           ,A              ,38750
DAH     ,2314.0    ,4444.43           ,5069.29           ,5416.15           ,C              ,4440
EID     ,12830.0   ,17354.47          ,18575.64          ,19162.0           ,A              ,19150
DAT     ,4873.0    ,9249.28           ,10978.599999999999,11946.0           ,B              ,11000
FID     ,1342.0    ,2917.16           ,3372.87           ,3670.45           ,A              ,3670
DBC     ,24370.0   ,36883.49          ,40088.64          ,41817.0           ,B              ,40100
DBD     ,27845.0   ,35439.63          ,37319.89          ,38281.0           ,A              ,38300
GDW     ,4557.0    ,9467.0            ,11208.78          ,12254.3           ,A              ,12250
DBT     ,6103.0    ,9383.74           ,10349.0           ,10917.95          ,C              ,9380
GIC     ,8878.0    ,12731.55          ,14072.65          ,14779.0           ,A              ,14800
DC4     ,9571.0    ,13584.88          ,14629.0           ,15259.7           ,B              ,14650
GKM     ,15333.0   ,21593.8           ,23335.1           ,24170.0           ,B              ,23350
DCL     ,15634.0   ,22648.440000000002,24859.02          ,25967.4           ,C              ,22650
GLT     ,8376.0    ,16139.4           ,18351.6           ,19553.4           ,A              ,19550
DCM     ,8135.0    ,14714.18          ,16654.0           ,17777.8           ,A              ,17800
GMA     ,29325.0   ,41269.27          ,44244.15          ,46148.8           ,B              ,44250
DGC     ,78459.0   ,105213.6          ,114377.1          ,118564.0          ,A              ,118600
GMX     ,6890.0    ,11673.0           ,12969.55          ,13646.0           ,B              ,12950
DGW     ,20414.0   ,43962.36          ,51332.08          ,56199.0           ,A              ,56200
HAD     ,7507.0    ,10772.17          ,11574.0           ,12004.0           ,A              ,12000
DHA     ,31424.0   ,40777.56          ,43034.56          ,44385.6           ,A              ,44400
HAT     ,8582.0    ,12228.56          ,13199.84          ,13739.2           ,B              ,13200
DHC     ,46762.0   ,64072.5           ,68729.12          ,71121.9           ,A              ,71100
HCC     ,6930.0    ,9259.0            ,9801.0            ,10086.0           ,B              ,9800
DHG     ,62352.0   ,77550.14          ,81326.36          ,83196.0           ,A              ,83200
HCT     ,4055.0    ,6642.88           ,7663.88           ,8198.0            ,A              ,8200
DHM     ,8554.0    ,10675.92          ,11207.76          ,11487.6           ,B              ,11200
HDA     ,14931.0   ,19508.38          ,20647.3           ,21253.05          ,B              ,20650
DIG     ,19275.0   ,29936.4           ,32965.72          ,34634.4           ,C              ,29950
HEV     ,1330.0    ,3590.44           ,4654.16           ,5294.8            ,B              ,4650
DLG     ,2504.0    ,4130.5599999999995,4629.42           ,4934.9            ,D              ,2500
HGM     ,17073.0   ,23792.92          ,25955.44          ,27086.0           ,A              ,27100
DMC     ,30701.0   ,40312.8           ,42754.27          ,44009.0           ,A              ,44000
DPG     ,28868.0   ,47343.4           ,52755.4           ,55542.0           ,B              ,52800
HHC     ,14227.0   ,28281.96          ,32792.92          ,35208.200000000004,D              ,14250
HHG     ,948.0     ,2003.0            ,2349.0            ,2527.0            ,C              ,2000
DPM     ,13675.0   ,22695.96          ,25733.96          ,27400.6           ,A              ,27400
HJS     ,12020.0   ,18902.7           ,20742.1           ,21676.5           ,A              ,21700
DPR     ,44084.0   ,57814.0           ,61420.0           ,63313.0           ,A              ,63300
DQC     ,12188.0   ,17301.96          ,18627.0           ,19417.2           ,C              ,17300
HKT     ,1818.0    ,3312.4300000000003,3719.0            ,3956.0            ,B              ,3720
DRC     ,14859.0   ,21347.26          ,23111.86          ,24041.0           ,A              ,24050
HLC     ,2321.0    ,4896.16           ,5941.24           ,6528.4            ,D              ,2320
HLD     ,26950.0   ,37302.72          ,40196.36          ,41560.4           ,B              ,40200
DRH     ,8217.0    ,13690.25          ,15228.5           ,16129.75          ,C              ,13700
HMH     ,7207.0    ,10500.86          ,11369.29          ,11899.0           ,A              ,11900
DRL     ,43689.0   ,51719.98          ,54010.58          ,55182.35          ,A              ,55200
HOM     ,3405.0    ,5415.2            ,6090.48           ,6438.0            ,C              ,5420
DSN     ,29539.0   ,34790.16          ,36359.16          ,37151.2           ,A              ,37150
HPM     ,5676.0    ,7264.35           ,7655.049999999999 ,7856.0            ,B              ,7660
DTA     ,10313.0   ,14938.56          ,16939.89          ,17610.0           ,C              ,14950
HTC     ,13670.0   ,19925.4           ,21593.1           ,22454.5           ,A              ,22450
DTL     ,21522.0   ,27989.74          ,29545.18          ,30402.2           ,C              ,28000
HTP     ,1974.0    ,6632.3            ,8564.3            ,9695.0            ,C              ,6630
DTT     ,8145.0    ,10303.0           ,10901.0           ,11204.0           ,B              ,10900
DVP     ,32453.0   ,43204.84          ,45823.88          ,47435.8           ,A              ,47450
HUT     ,4970.0    ,7468.17           ,8330.53           ,8784.7            ,C              ,7470
DXG     ,9084.0    ,14386.98          ,15782.13          ,16544.85          ,A              ,16550
HVT     ,21040.0   ,33037.12          ,36342.84          ,38087.4           ,B              ,36350
DXS     ,6756.0    ,12840.52          ,14773.56          ,15805.2           ,A              ,15800
ICG     ,4020.0    ,7167.48           ,8090.4400000000005,8562.550000000001 ,C              ,7170
DXV     ,1471.0    ,2866.0            ,3385.8399999999997,3672.0            ,B              ,3390
IDC     ,26462.0   ,43361.0           ,47663.9           ,50276.25          ,C              ,43350
E1VFVN30,16464.0   ,20185.45          ,21166.0           ,21604.9           ,Not enough data,16450
IDJ     ,24537.0   ,36073.33          ,39098.13          ,40827.85          ,C              ,36050
IDV     ,29653.0   ,43150.76          ,46584.38          ,48613.2           ,Not enough data,29650
ELC     ,13138.0   ,18508.55          ,19916.2           ,20816.75          ,B              ,19900
INC     ,2584.0    ,4974.82           ,5653.92           ,6032.0            ,B              ,5650
EMC     ,6815.0    ,10055.62          ,10952.43          ,11410.05          ,C              ,10050
INN     ,20417.0   ,26229.46          ,28024.739999999998,28985.7           ,B              ,28000
EVE     ,4800.0    ,8762.0            ,9993.0            ,10643.7           ,B              ,9990
ITQ     ,883.0     ,2385.13           ,2990.0            ,3395.0            ,B              ,2990
EVG     ,5154.0    ,7954.48           ,8878.16           ,9396.2            ,A              ,9400
FCM     ,3956.0    ,5555.0            ,6034.0            ,6279.0            ,B              ,6030
KDM     ,1155.0    ,2843.04           ,3461.0            ,3803.0            ,A              ,3800
KHS     ,8272.0    ,13601.17          ,15476.17          ,16534.0           ,B              ,15500
FCN     ,6928.0    ,10533.17          ,11466.0           ,11962.0           ,C              ,10550
FDC     ,2518.0    ,5517.08           ,6485.0            ,7026.0            ,B              ,6480
KKC     ,2175.0    ,6457.92           ,8128.84           ,9089.2            ,A              ,9090
FIR     ,20339.0   ,27827.2           ,29717.0           ,30763.0           ,A              ,30750
KLF     ,496.0     ,1273.54           ,1573.0            ,1757.0            ,B              ,1570
FIT     ,3380.0    ,6368.0            ,7257.28           ,7725.6            ,A              ,7730
KMT     ,3203.0    ,5394.1            ,5969.299999999999 ,6275.0            ,B              ,5970
FLC     ,4321.0    ,6443.85           ,7231.1            ,7706.25           ,B              ,7230
KSD     ,671.0     ,1548.0            ,1891.0            ,2088.0            ,B              ,1890
FMC     ,23358.0   ,33349.93          ,35882.37          ,37225.0           ,B              ,35900
FPT     ,55080.0   ,71388.9           ,75658.74          ,77688.5           ,A              ,77700
KSF     ,28546.0   ,53435.55          ,54034.65          ,54633.75          ,Not enough data,28550
FRT     ,25357.0   ,33421.28          ,36420.74          ,37878.1           ,B              ,36400
KSQ     ,1730.0    ,2945.01           ,3456.0            ,3732.15           ,A              ,3730
FTM     ,1661.0    ,2997.91           ,3357.73           ,3592.0            ,D              ,1660
KST     ,18161.0   ,23668.9           ,25119.1           ,25828.0           ,A              ,25850
FUCTVGF2,5046.0    ,7961.0            ,8731.43           ,9138.1            ,Not enough data,5050
KTS     ,2669.0    ,7493.0            ,9386.45           ,10461.5           ,C              ,7490
FUCVREIT,2901.0    ,4943.44           ,5621.32           ,5997.0            ,Not enough data,2900
KTT     ,1061.0    ,2828.8            ,3500.7            ,3908.5            ,C              ,2830
FUEMAV30,10739.0   ,13598.78          ,14313.0           ,14684.9           ,Not enough data,10750
KVC     ,962.0     ,2200.66           ,2628.0            ,2854.0            ,C              ,2200
FUESSV30,9263.0    ,12797.76          ,13779.04          ,14261.8           ,Not enough data,9260
L14     ,90490.0   ,130296.52         ,141150.24         ,147764.95         ,A              ,147800
FUESSV50,15219.0   ,18232.14          ,19042.1           ,19381.35          ,Not enough data,15200
L18     ,9391.0    ,19943.0           ,23853.98          ,26097.3           ,C              ,19950
FUESSVFL,11426.0   ,15034.4           ,15901.9           ,16354.5           ,Not enough data,11450
L35     ,1755.0    ,2942.0            ,3288.0            ,3468.0            ,D              ,1760
FUEVFVND,18458.0   ,22260.72          ,23272.08          ,23764.2           ,Not enough data,18450
L40     ,9007.0    ,16248.21          ,18483.26          ,19744.3           ,C              ,16250
FUEVN100,12382.0   ,15158.7           ,15858.02          ,16211.0           ,Not enough data,12400
GAB     ,179471.0  ,186702.0          ,188283.54         ,189078.45         ,B              ,188300
L43     ,467.0     ,1418.1399999999999,1787.0            ,2001.0            ,C              ,1420
GAS     ,68454.0   ,87223.0           ,93145.0           ,96424.5           ,A              ,96400
L61     ,1227.0    ,2777.38           ,3248.0            ,3528.0            ,C              ,2780
GDT     ,30931.0   ,41574.24          ,44239.18          ,45827.6           ,A              ,45850
L62     ,2338.0    ,3427.0            ,3715.0            ,3869.0            ,C              ,3430
GEG     ,9994.0    ,13482.1           ,14576.3           ,15170.5           ,C              ,13500
LAS     ,9108.0    ,13840.7           ,15348.64          ,16194.1           ,B              ,15350
GEX     ,11516.0   ,17071.12          ,18509.18          ,19352.0           ,C              ,17050
LBE     ,7506.0    ,13225.74          ,14957.0           ,15852.7           ,C              ,13250
GIL     ,27424.0   ,41630.0           ,45588.0           ,47756.0           ,A              ,47750
LCD     ,10478.0   ,14461.0           ,15607.0           ,16174.0           ,C              ,14450
GMC     ,6032.0    ,10814.75          ,12604.75          ,13590.75          ,B              ,12600
LCS     ,1152.0    ,2437.39           ,2844.17           ,3075.95           ,D              ,1150
GMD     ,26212.0   ,36025.44          ,38700.0           ,40079.3           ,B              ,38700
LDP     ,3719.0    ,6543.0            ,7385.0            ,7842.25           ,C              ,6540
GSP     ,6837.0    ,10170.05          ,11031.63          ,11541.0           ,B              ,11050
LHC     ,39748.0   ,57963.17          ,63933.0           ,66786.0           ,A              ,66800
GTA     ,8207.0    ,13029.08          ,14302.55          ,14967.0           ,B              ,14300
LIG     ,5592.0    ,8897.8            ,10084.4           ,10698.0           ,C              ,8900
GTN     ,8511.0    ,12359.43          ,13359.29          ,13926.15          ,A              ,13950
LM7     ,621.0     ,1679.02           ,2040.0            ,2245.0            ,D              ,620
LUT     ,1146.0    ,2686.35           ,3200.05           ,3495.5            ,Not enough data,1150
GVR     ,16312.0   ,23778.52          ,26301.92          ,27606.600000000002,A              ,27600
MAC     ,2280.0    ,3969.0            ,4469.11           ,4732.0            ,C              ,3970
HAG     ,1988.0    ,3078.33           ,3364.0            ,3505.0            ,B              ,3360
MAS     ,9858.0    ,19018.43          ,21727.29          ,23091.0           ,C              ,19000
MBG     ,1665.0    ,4085.05           ,4958.6900000000005,5485.0            ,A              ,5480
HAH     ,34591.0   ,48306.56          ,51743.6           ,53808.0           ,A              ,53800
MCC     ,5981.0    ,7827.88           ,8295.0            ,8533.0            ,B              ,8300
HAI     ,931.0     ,1830.0            ,2135.0            ,2314.0            ,B              ,2140
MCF     ,3536.0    ,5569.01           ,6258.03           ,6627.05           ,B              ,6260
HAP     ,6264.0    ,9014.44           ,10138.76          ,10681.6           ,B              ,10150
MCO     ,2262.0    ,3679.59           ,4228.0            ,4561.0            ,C              ,3680
MDC     ,1577.0    ,3732.8            ,4663.0            ,5219.0            ,C              ,3730
HAR     ,1869.0    ,3724.89           ,4330.67           ,4655.450000000001 ,B              ,4330
MED     ,9939.0    ,18035.92          ,20155.0           ,21314.2           ,C              ,18050
HAS     ,4880.0    ,7715.47           ,8475.869999999999 ,8898.35           ,B              ,8480
MEL     ,7128.0    ,11573.56          ,12881.42          ,13620.050000000001,B              ,12900
HAX     ,8914.0    ,14220.64          ,15656.0           ,16552.8           ,A              ,16550
MHL     ,511.0     ,1388.0            ,1740.0            ,1977.0            ,D              ,510
HBC     ,4239.0    ,8024.29           ,9225.0            ,9864.900000000001 ,C              ,8020
MIM     ,1627.0    ,3426.0            ,3961.1099999999997,4258.85           ,D              ,1630
MKV     ,17026.0   ,21963.06          ,23255.02          ,23878.1           ,C              ,21950
HCD     ,2639.0    ,5307.0            ,6182.0            ,6652.0            ,B              ,6180
MST     ,8197.0    ,11676.32          ,12792.94          ,13439.3           ,C              ,11700
HDC     ,53342.0   ,73476.72          ,78612.27          ,81794.4           ,B              ,78600
HDG     ,30523.0   ,43562.0           ,47101.1           ,49117.0           ,C              ,43550
MVB     ,2024.0    ,6675.12           ,8498.0            ,9529.6            ,Not enough data,2020
NAG     ,4941.0    ,6936.8            ,7525.48           ,7786.8            ,C              ,6940
HHP     ,3801.0    ,6426.46           ,7375.6900000000005,7894.15           ,B              ,7380
NAP     ,2276.0    ,4818.84           ,5584.26           ,5980.2            ,A              ,5980
HHS     ,1917.0    ,3784.51           ,4375.0            ,4688.0            ,A              ,4690
NBC     ,8172.0    ,12822.5           ,14364.84          ,15223.4           ,C              ,12800
NBP     ,5940.0    ,9624.8            ,10614.0           ,11234.8           ,A              ,11250
HID     ,2008.0    ,3936.0            ,4560.0            ,4897.0            ,C              ,3940
NBW     ,4198.0    ,9196.16           ,10760.0           ,11559.900000000001,A              ,11550
HII     ,9539.0    ,13376.0           ,14572.2           ,15198.5           ,B              ,14550
NDN     ,10209.0   ,15100.6           ,16349.8           ,17136.0           ,A              ,17150
HMC     ,16169.0   ,21652.69          ,23322.01          ,24216.0           ,A              ,24200
NDX     ,4183.0    ,6304.0            ,6917.639999999999 ,7248.0            ,B              ,6920
HNG     ,2304.0    ,3733.0            ,4129.0            ,4341.0            ,D              ,2300
NET     ,28676.0   ,36935.1           ,39519.4           ,40848.5           ,A              ,40850
HOT     ,7938.0    ,14369.0           ,16908.9           ,18293.3           ,B              ,16900
NFC     ,6593.0    ,9641.3            ,10484.0           ,10943.75          ,A              ,10950
HPG     ,24697.0   ,36076.68          ,39070.34          ,40867.4           ,A              ,40850
NHC     ,9689.0    ,16280.92          ,17986.23          ,18915.0           ,A              ,18900
HPX     ,12254.0   ,18917.9           ,20766.34          ,21733.0           ,C              ,18900
NRC     ,7143.0    ,11869.380000000001,13157.38          ,13981.3           ,B              ,13150
NSH     ,4805.0    ,8136.8            ,9394.84           ,10129.4           ,C              ,8140
HQC     ,713.0     ,1743.0            ,2100.52           ,2301.0            ,C              ,1740
NST     ,2701.0    ,4579.6            ,5137.0            ,5426.0            ,B              ,5140
HRC     ,4806.0    ,14249.06          ,17740.36          ,19768.800000000003,C              ,14250
NTH     ,16897.0   ,24280.0           ,26156.6           ,27150.2           ,A              ,27150
HSG     ,21912.0   ,31078.5           ,33777.5           ,35128.25          ,A              ,35150
NTP     ,30638.0   ,41254.95          ,44011.2           ,45460.5           ,B              ,44000
HSL     ,1615.0    ,3516.23           ,4133.0            ,4473.15           ,B              ,4130
OCH     ,2247.0    ,3935.88           ,4461.639999999999 ,4767.0            ,C              ,3940
HT1     ,12065.0   ,16472.72          ,17798.88          ,18415.8           ,B              ,17800
ONE     ,2906.0    ,4539.0            ,4988.0            ,5257.0            ,C              ,4540
HTI     ,10623.0   ,14401.0           ,15351.6           ,15916.0           ,B              ,15350
PBP     ,2471.0    ,4953.91           ,5679.0            ,6093.0            ,B              ,5680
HTL     ,7027.0    ,11140.0           ,12290.0           ,12893.0           ,B              ,12300
PCE     ,9129.0    ,14136.2           ,15831.65          ,16705.0           ,A              ,16700
HTN     ,26569.0   ,41380.94          ,45592.74          ,47890.6           ,B              ,45600
PCG     ,891.0     ,2774.0            ,3489.0            ,3892.4500000000003,B              ,3490
HTV     ,6923.0    ,10096.119999999999,10883.119999999999,11301.6           ,A              ,11300
PCT     ,1258.0    ,2802.0            ,3361.94           ,3725.0            ,A              ,3720
HU1     ,4667.0    ,7327.0            ,8240.0            ,8759.25           ,B              ,8240
PDB     ,11658.0   ,16043.8           ,17541.8           ,18478.5           ,B              ,17550
HU3     ,3101.0    ,4918.5            ,5387.0            ,5634.0            ,C              ,4920
PDC     ,759.0     ,1939.02           ,2377.06           ,2644.0            ,D              ,760
HUB     ,10597.0   ,16519.2           ,18171.96          ,19035.2           ,A              ,19050
PEN     ,3284.0    ,5123.34           ,5759.0            ,6049.7            ,C              ,5120
HVH     ,3821.0    ,6262.89           ,6919.34           ,7253.45           ,B              ,6920
PGN     ,6657.0    ,10295.0           ,11290.0           ,11900.4           ,B              ,11300
HVN     ,11181.0   ,15890.68          ,17114.52          ,17795.2           ,C              ,15900
PGS     ,12301.0   ,18261.0           ,19931.91          ,20828.0           ,C              ,18250
HVX     ,1574.0    ,3150.6            ,3668.8            ,3977.0            ,B              ,3670
PGT     ,1131.0    ,2650.0            ,3322.66           ,3715.1000000000004,A              ,3720
IBC     ,15016.0   ,17428.74          ,18094.22          ,18428.0           ,Not enough data,15000
PHN     ,12574.0   ,19591.260000000002,22229.96          ,23665.3           ,A              ,23650
ICT     ,9103.0    ,13483.53          ,14665.0           ,15283.0           ,C              ,13500
PHP     ,11228.0   ,17737.3           ,19612.79          ,20636.95          ,A              ,20650
IDI     ,2130.0    ,3756.4            ,4273.0            ,4597.0            ,B              ,4270
PIA     ,10097.0   ,15343.44          ,16809.0           ,17566.2           ,A              ,17550
IJC     ,12641.0   ,19127.04          ,21235.64          ,22333.6           ,B              ,21250
PIC     ,3962.0    ,6509.0            ,7237.0            ,7619.0            ,A              ,7620
ILB     ,15963.0   ,22461.25          ,24494.25          ,25558.75          ,C              ,22450
PJC     ,6075.0    ,11042.54          ,12393.81          ,13144.35          ,B              ,12400
IMP     ,41719.0   ,54007.2           ,56939.0           ,58731.0           ,A              ,58700
PLC     ,16495.0   ,26783.22          ,29645.11          ,31076.9           ,B              ,29650
ITA     ,1932.0    ,3637.0            ,4177.95           ,4465.0            ,B              ,4180
PMB     ,6130.0    ,9647.41           ,10823.23          ,11367.1           ,A              ,11350
ITC     ,10514.0   ,15418.85          ,16735.71          ,17486.55          ,Not enough data,10500
PMC     ,28506.0   ,40294.2           ,43403.0           ,44984.0           ,A              ,45000
ITD     ,10103.0   ,14598.02          ,16036.16          ,16831.5           ,C              ,14600
PMP     ,4163.0    ,6943.42           ,7669.13           ,8068.55           ,C              ,6940
PMS     ,7605.0    ,11864.880000000001,13316.0           ,14119.0           ,A              ,14100
JVC     ,1583.0    ,2939.2799999999997,3408.0            ,3667.8            ,Not enough data,1580
POT     ,6600.0    ,10840.6           ,11960.1           ,12542.0           ,D              ,6600
KBC     ,10646.0   ,20367.27          ,23469.27          ,25126.9           ,B              ,23450
PPE     ,1145.0    ,3154.33           ,3949.0            ,4443.0            ,A              ,4440
KDC     ,40240.0   ,47495.51          ,49430.35          ,50263.8           ,B              ,49450
PPP     ,5309.0    ,8630.08           ,9571.119999999999 ,10095.0           ,A              ,10100
KDH     ,30568.0   ,37277.6           ,39492.9           ,40739.5           ,A              ,40750
PPS     ,6107.0    ,8360.24           ,8953.08           ,9265.8            ,B              ,8950
KHG     ,3311.0    ,6896.88           ,8058.28           ,8720.0            ,A              ,8720
PPY     ,3656.0    ,7123.0            ,8232.0            ,8825.0            ,A              ,8820
KHP     ,5360.0    ,7195.12           ,7682.68           ,7939.8            ,C              ,7200
PRC     ,8666.0    ,12528.42          ,13609.13          ,14165.65          ,C              ,12550
KMR     ,1673.0    ,3391.0            ,3958.0            ,4261.0            ,B              ,3960
PSC     ,6186.0    ,9870.04           ,10902.0           ,11462.2           ,C              ,9870
KOS     ,14172.0   ,20245.49          ,21890.47          ,22726.0           ,B              ,21900
PSD     ,11962.0   ,18969.47          ,20991.63          ,22108.05          ,A              ,22100
KPF     ,3817.0    ,6822.84           ,7741.0            ,8224.0            ,B              ,7740
PSE     ,5724.0    ,10639.27          ,12178.0           ,13006.35          ,A              ,13000
KSB     ,15206.0   ,23265.58          ,25407.48          ,26737.45          ,B              ,25400
PSW     ,8265.0    ,13124.79          ,14741.16          ,15704.65          ,A              ,15700
L10     ,3853.0    ,8594.5            ,10240.0           ,11142.0           ,C              ,8590
PTD     ,10462.0   ,13338.14          ,14038.71          ,14448.85          ,B              ,14050
PTS     ,5077.0    ,7771.35           ,8486.02           ,8927.0            ,C              ,7770
LAF     ,1861.0    ,5315.07           ,6700.21           ,7455.0            ,B              ,6700
PV2     ,1594.0    ,2820.8            ,3234.0            ,3466.0            ,B              ,3230
LBM     ,33372.0   ,44769.08          ,48433.17          ,50617.8           ,A              ,50600
PVB     ,5377.0    ,8975.74           ,9952.74           ,10477.0           ,C              ,8980
LCG     ,6430.0    ,10446.19          ,11550.0           ,12150.65          ,C              ,10450
PVC     ,4458.0    ,7026.43           ,7896.0            ,8348.15           ,C              ,7030
LCM     ,1225.0    ,2083.68           ,2364.51           ,2521.55           ,C              ,2080
PVG     ,6870.0    ,10135.13          ,11038.26          ,11520.55          ,B              ,11050
LDG     ,3713.0    ,5815.61           ,6368.0            ,6666.0            ,B              ,6370
PVL     ,2284.0    ,4455.38           ,5215.76           ,5663.3            ,B              ,5220
LEC     ,3540.0    ,6184.04           ,6970.04           ,7388.0            ,C              ,6180
PVS     ,10610.0   ,17068.55          ,19058.65          ,20027.0           ,B              ,19050
LGC     ,8740.0    ,18622.44          ,21969.52          ,23786.0           ,C              ,18600
LGL     ,2148.0    ,3879.7200000000003,4498.0            ,4834.0            ,C              ,3880
QHD     ,2211.0    ,7961.9            ,10320.0           ,11750.5           ,A              ,11750
LHG     ,26629.0   ,37805.98          ,41015.48          ,42584.5           ,A              ,42600
QST     ,8666.0    ,10864.42          ,11380.52          ,11694.1           ,C              ,10850
LIX     ,33288.0   ,41213.0           ,43073.22          ,44089.0           ,B              ,43050
QTC     ,7695.0    ,10389.3           ,11248.9           ,11693.0           ,C              ,10400
LM8     ,4938.0    ,7214.49           ,7870.47           ,8244.0            ,C              ,7210
RCL     ,7252.0    ,10718.0           ,11572.0           ,12008.55          ,B              ,11550
LSS     ,2819.0    ,5603.92           ,6561.0            ,7166.0            ,B              ,6560
S55     ,16040.0   ,24665.52          ,27431.0           ,28757.6           ,C              ,24650
MCG     ,1301.0    ,2483.0            ,2860.44           ,3084.0            ,C              ,2480
S99     ,6656.0    ,11921.0           ,13493.01          ,14364.35          ,C              ,11900
MCP     ,9453.0    ,15430.0           ,16997.19          ,17852.65          ,B              ,17000
SAF     ,19454.0   ,29811.6           ,33204.4           ,34956.0           ,A              ,34950
MDG     ,2497.0    ,5062.6            ,5880.0            ,6370.0            ,C              ,5060
SCI     ,12451.0   ,22151.74          ,25024.74          ,26623.9           ,B              ,25000
MHC     ,2768.0    ,5235.360000000001 ,6059.0            ,6577.0            ,A              ,6580
SD2     ,1525.0    ,3533.0            ,4345.65           ,4820.75           ,C              ,3530
MSH     ,53811.0   ,66505.54          ,70179.0           ,72389.35          ,A              ,72400
SD4     ,1815.0    ,3203.88           ,3663.0            ,3909.4            ,D              ,1820
MSN     ,74774.0   ,101162.31         ,109169.72         ,113324.4          ,B              ,109200
SD5     ,6508.0    ,9038.14           ,9814.0            ,10239.3           ,C              ,9040
MWG     ,43017.0   ,70236.26          ,77997.99          ,82091.0           ,A              ,82100
NAF     ,12799.0   ,17777.51          ,19070.59          ,19770.1           ,B              ,19050
SD6     ,2432.0    ,3897.83           ,4398.49           ,4661.15           ,C              ,3900
SD9     ,6864.0    ,10168.12          ,11093.04          ,11559.0           ,C              ,10150
NAV     ,3634.0    ,7053.0            ,8213.56           ,8944.6            ,A              ,8940
SDA     ,3858.0    ,9109.0            ,10953.43          ,12054.05          ,B              ,10950
NBB     ,8953.0    ,17539.47          ,20321.63          ,21973.0           ,B              ,20300
SDC     ,2861.0    ,5448.13           ,6162.0            ,6568.0            ,C              ,5450
