Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
DNC,12400,25300,29200,31200,A,31200
CRC,2030,4300,5010,5400,D,2030
DNM,18500,27550,30000,31250,C,27550
CRE,9770,17700,20100,21500,A,21500
DNP,7180,11650,13050,13750,C,11650
CSM,8870,12200,13100,13550,C,12200
DP3,48150,69500,75200,78200,A,78200
CSV,12600,22450,25450,27050,A,27050
DPC,2590,6280,7890,8810,A,8810
CTD,44150,62800,67700,70200,A,70200
DS3,3460,5160,5710,5960,A,5960
CTF,13900,17000,17750,18150,B,17750
DST,1120,3310,4170,4650,B,4170
CTI,4750,9310,10750,11500,C,9310
DTD,13150,23450,26300,27900,A,27900
CVT,18400,26750,29050,30200,B,29050
DTK,5210,8470,9330,9800,Not enough data,5210
D2D,31450,41850,45100,46800,A,46800
DVG,1210,3320,4130,4600,B,4130
DAG,3390,6130,6980,7430,D,3390
DXP,6880,10850,12000,12650,A,12650
DAH,3520,6570,7500,7970,C,6570
DZM,1620,3180,3830,4180,D,1620
DAT,3660,7320,8800,9640,B,8800
EBS,7170,9340,9860,10200,B,9860
DBC,34150,50600,54800,57100,B,54800
ECI,12450,20000,22550,23900,A,23900
DBD,31650,39800,41800,42800,A,42800
EID,12750,16950,18000,18650,A,18650
DBT,5400,8380,9260,9780,C,8380
FID,540,1640,2080,2330,A,2330
DC4,12100,17050,18650,19450,B,18650
GDW,2160,7120,9180,10350,A,10350
DCL,14800,22500,24550,25700,C,22500
GIC,9840,13750,14800,15350,A,15350
DCM,7390,13450,15400,16650,A,16650
GKM,25900,36450,39150,40900,B,39150
DGC,35800,68000,78400,83900,A,83900
GLT,9980,16000,17850,18800,A,18800
DGW,17800,39500,46900,51100,A,51100
GMA,44200,51200,53100,53900,B,53100
DHA,29650,39200,41600,42850,A,42850
GMX,6070,10350,11500,12100,B,11500
DHC,38750,53600,57500,59500,A,59500
HAD,8720,11850,12700,13100,A,13100
DHG,57900,78100,83300,85900,A,85900
HAT,8380,12550,13700,14350,B,13700
DHM,6380,8390,8890,9150,B,8890
HCC,6490,8560,9090,9370,B,9090
DIG,26850,47050,53300,56700,C,47050
HCT,3240,5760,6440,6810,A,6810
DLG,2140,3840,4370,4660,D,2140
HDA,14150,19050,20400,21100,B,20400
DMC,28750,38100,40500,41750,A,41750
HEV,1480,5040,6540,7400,B,6540
DPG,19600,34450,38650,41300,B,38650
HGM,14150,21600,24250,25650,A,25650
DPM,12150,21700,24800,26750,A,26750
HHC,23550,41450,46850,49700,D,23550
DPR,40400,53000,56800,58600,A,58600
HHG,690,1960,2450,2720,C,1960
DQC,21850,29750,32200,33550,C,29750
HJS,12800,19250,21050,22100,A,22100
DRC,13050,19050,20650,21450,A,21450
DRH,6400,11950,13600,14550,C,11950
HKT,640,1830,2270,2520,B,2270
DRL,39300,47800,50400,51700,A,51700
HLC,1770,4400,5350,5870,D,1770
DSN,31000,37800,39400,40300,A,40300
HLD,18550,27250,29950,31250,B,29950
DTA,4080,8240,9570,10300,C,8240
HMH,8480,12050,13000,13550,A,13550
DTL,26100,33600,35500,36500,C,33600
HOM,2570,4280,4830,5130,C,4280
DTT,6810,8920,9540,9860,B,9540
HPM,5400,7420,7940,8200,B,7940
DVP,33500,43750,46150,47650,A,47650
HTC,15750,22050,23700,24550,A,24550
DXG,14650,22450,24850,26150,A,26150
HTP,2580,9670,12600,14350,C,9670
DXS,8480,15500,17650,18900,A,18900
HUT,3830,8990,10800,11750,C,8990
DXV,1820,3560,4060,4350,B,4060
HVT,21050,30900,33900,35350,B,33900
E1VFVN30,16650,20350,21250,21700,Not enough data,16650
ICG,4040,6600,7430,7850,C,6600
ELC,6120,11150,12650,13450,B,12650
IDC,11750,25600,30350,32950,C,25600
EMC,5830,9940,11050,11650,C,9940
IDJ,5140,11350,13500,14750,C,11350
EVE,6300,9800,10700,11150,B,10700
IDV,32600,46750,50300,52500,Not enough data,32600
EVG,3950,7250,8240,8810,A,8810
INC,3760,6770,7620,8090,B,7620
FCM,2480,4600,5250,5590,B,5250
INN,23550,30950,32750,33850,B,32750
FCN,4840,9910,11550,12400,C,9910
ITQ,830,2240,2760,3070,B,2760
FDC,4200,7860,9180,9920,B,9180
KDM,880,2230,2710,2980,A,2980
FIR,34000,41500,43450,44400,A,44400
FIT,3410,6470,7340,7800,A,7800
KHS,3500,9210,11500,12800,B,11500
FLC,3290,6230,7100,7570,B,7100
KKC,8990,14450,16350,17300,A,17300
FMC,31200,41450,44600,46050,B,44600
KLF,400,1380,1760,2000,B,1760
FPT,52800,67800,71500,73500,A,73500
KMT,3230,5660,6310,6670,B,6310
FRT,27150,50000,57000,61000,B,57000
KSD,1200,2970,3610,3950,B,3610
FTM,1380,2680,3090,3290,D,1380
KSF,33100,57600,64600,68700,Not enough data,33100
FUCTVGF2,2600,4660,5280,5600,Not enough data,2600
KSQ,1370,3000,3530,3860,A,3860
FUCVREIT,2870,5090,5760,6130,Not enough data,2870
KST,6080,9650,10700,11350,A,11350
FUEMAV30,11100,13900,14600,14900,Not enough data,11100
KTS,2200,5580,6790,7460,C,5580
FUESSV30,8340,12200,13150,13650,Not enough data,8340
KTT,1180,3340,4230,4830,C,3340
FUESSV50,15200,18250,19000,19400,Not enough data,15200
KVC,1130,2630,3130,3410,C,2630
FUESSVFL,11650,15950,17000,17550,Not enough data,11650
L14,49250,110800,135800,150000,A,150000
FUEVFVND,20350,24300,25250,25700,Not enough data,20350
L18,6890,18050,22150,24400,C,18050
FUEVN100,12450,15600,16300,16700,Not enough data,12450
L35,1280,2660,3070,3290,D,1280
GAB,176200,184300,186100,187000,B,186100
L40,7490,14200,16300,17450,C,14200
GAS,57500,77600,83400,86400,A,86400
L43,690,1930,2410,2670,C,1930
GDT,24750,35650,38350,39750,A,39750
L61,550,1800,2320,2610,C,1800
GEG,11300,16050,17500,18250,C,16050
L62,1880,3050,3440,3650,C,3050
GEX,13150,21500,23750,25200,C,21500
LAS,2970,6630,7870,8540,B,7870
GIL,30900,47250,51700,54100,A,54100
LBE,7690,14300,16350,17500,C,14300
GMC,5830,11500,13250,14200,B,13250
LCD,6530,9890,10800,11350,C,9890
GMD,16700,27250,30300,31850,B,30300
LCS,420,1130,1390,1540,D,420
GSP,6090,9120,9940,10350,B,9940
LDP,4670,12050,14850,16400,C,12050
GTA,6990,9940,11000,11500,B,11000
LHC,60300,90900,100800,105600,A,105600
GTN,7330,10650,11550,12050,A,12050
LIG,1810,4470,5410,5930,C,4470
GVR,12600,19600,21550,22550,A,22550
LM7,950,2340,2810,3060,D,950
HAG,2480,4680,5350,5740,B,5350
LUT,1960,3660,4360,4730,Not enough data,1960
HAH,17950,33950,38900,41550,A,41550
MAC,2530,4400,4950,5260,C,4400
HAI,1630,3040,3460,3690,B,3460
MAS,14300,26500,29950,31850,C,26500
HAP,2700,5350,6220,6670,B,6220
MBG,1300,3590,4460,4940,A,4940
HAR,1890,3990,4680,5050,B,4680
MCC,5680,7330,7740,7950,B,7740
HAS,4280,6920,7600,7970,B,7600
MCF,3450,5430,6010,6350,B,6010
HAX,12200,19900,22000,23350,A,23350
MCO,650,1880,2360,2630,C,1880
HBC,4870,10500,12350,13350,C,10500
MDC,3330,5950,6830,7310,C,5950
HCD,2670,5430,6310,6780,B,6310
MED,6560,12600,14200,15050,C,12600
HDC,33250,52400,57700,60800,B,57700
MEL,5290,8860,9850,10500,B,9850
HDG,29700,43650,47250,49500,C,43650
MHL,510,1500,1890,2110,D,510
HHP,2650,5090,5870,6280,B,5870
MIM,2120,4150,4760,5090,D,2120
HHS,2370,4500,5180,5580,A,5580
MKV,4020,6550,7250,7640,C,6550
HID,1850,3860,4510,4860,C,3860
MST,7900,11200,12100,12550,C,11200
HII,5930,9370,10250,10750,B,10250
MVB,8260,13150,14700,15550,Not enough data,8260
HMC,11950,16300,17650,18400,A,18400
NAG,7130,10100,10950,11350,C,10100
HNG,2200,4140,4740,5050,D,2200
NAP,3310,5630,6530,7020,A,7020
HOT,7560,14950,17450,18950,B,17450
NBC,2320,5250,6370,7030,C,5250
HPG,18550,27650,30150,31400,A,31400
NBP,7650,12100,13300,14050,A,14050
HPX,10900,17200,19000,19900,C,17200
NBW,3800,8250,9640,10350,A,10350
HQC,2230,3910,4450,4700,C,3910
NDN,6010,9840,10950,11500,A,11500
HRC,18000,27250,30300,31950,C,27250
NDX,2970,5220,5830,6160,B,5830
HSG,13650,21400,23400,24500,A,24500
NET,30000,38950,41200,42350,A,42350
HSL,1720,3700,4320,4680,B,4320
NFC,4030,6690,7570,8000,A,8000
HT1,9490,13550,14800,15450,B,14800
NHC,9120,15900,17800,18750,A,18750
HTI,10200,13550,14400,14800,B,14400
NRC,6140,10600,11950,12750,B,11950
HTL,4810,9450,10900,11700,B,10900
NSH,1610,4180,5120,5650,C,4180
HTN,9390,19050,22250,23950,B,22250
NST,3720,5430,6020,6330,B,6020
HTV,6230,9160,9840,10200,A,10200
NTH,17000,24900,26950,28100,A,28100
HU1,2360,5100,6010,6510,B,6010
NTP,32350,44050,47100,48750,B,47100
HU3,1750,3340,3850,4150,C,3340
NXT,1150,3420,4340,4890,Not enough data,1150
HUB,14350,20300,21850,22700,A,22700
OCH,3790,6510,7260,7740,C,6510
HVH,2500,4730,5420,5780,B,5420
ONE,3070,4760,5200,5480,C,4760
HVN,11750,16700,18050,18700,C,16700
PBP,2870,8010,9970,11050,B,9970
HVX,1640,3090,3530,3780,B,3530
PCE,9940,15950,17700,18600,A,18600
IBC,14050,16550,17150,17450,Not enough data,14050
ICT,8220,12000,13000,13550,C,12000
PCG,790,2490,3150,3540,B,3150
IDI,3780,6740,7720,8270,B,7720
PCT,2480,4160,4650,4910,A,4910
IJC,9170,14650,16300,17300,B,16300
PDB,7180,11600,13150,13950,B,13150
ILB,15900,21650,23300,24100,C,21650
PDC,1130,2680,3360,3760,D,1130
IMP,46800,58500,61800,63500,A,63500
PEN,2680,4330,4870,5150,C,4330
ITA,3470,6690,7700,8290,B,7700
PGN,5330,7930,8650,9020,B,8650
ITC,5890,9650,10750,11300,Not enough data,5890
PGS,10650,16150,17550,18450,C,16150
ITD,3340,6480,7470,7990,C,6480
PGT,1520,3190,3880,4280,A,4280
JVC,1760,3530,4140,4490,Not enough data,1760
PHN,9410,18950,21800,23350,A,23350
KBC,12500,23950,27600,29550,B,27600
PHP,9020,14200,15800,16600,A,16600
KDC,39950,45950,47350,48100,B,47350
PIA,9940,15550,17150,17950,A,17950
KDH,26800,37350,40000,41400,A,41400
PIC,3970,6650,7340,7720,A,7720
KHG,4190,8030,9230,9870,A,9870
PJC,7600,12850,14200,14950,B,14200
KHP,4900,7800,8810,9340,C,7800
PLC,14950,24750,27500,29050,B,27500
KMR,1370,2990,3530,3820,B,3530
PMB,6590,10600,12000,12700,A,12700
KOS,26700,29750,30550,30900,B,30550
PMC,32250,44250,47400,49000,A,49000
KPF,6450,9530,10500,11000,B,10500
PMP,4600,8460,9590,10200,C,8460
KSB,14700,23600,26100,27450,B,26100
PMS,2550,6860,8520,9450,A,9450
POT,6560,10450,11550,12100,D,6560
L10,3900,9440,11350,12400,C,9440
PPE,760,2420,3100,3510,A,3510
LAF,2560,6390,7800,8580,B,7800
PPP,5750,9310,10300,10850,A,10850
LBM,35800,54000,58700,61300,A,61300
PPS,6720,9030,9620,9950,B,9620
LCG,3430,7300,8570,9260,C,7300
PPY,4330,8150,9240,9790,A,9790
LCM,1720,3290,3800,4070,C,3290
PRC,6280,9620,10450,10900,C,9620
LDG,2700,6580,7990,8750,B,7990
PSC,4500,7400,8240,8680,C,7400
LEC,1950,4520,5410,5900,C,4520
PSD,18050,27000,29550,30800,A,30800
LGC,8440,17100,20100,22000,C,17100
PSE,6960,11450,12750,13500,A,13500
LGL,2060,4380,5140,5550,C,4380
PSW,2260,6080,7500,8290,A,8290
LHG,24650,35300,38050,39700,A,39700
PTD,6900,9800,10700,11100,B,10700
LIX,34200,40950,42600,43400,B,42600
PTS,5200,7790,8470,8890,C,7790
LM8,3130,6360,7400,7960,C,6360
PV2,730,2040,2530,2810,B,2530
LSS,2390,5000,5850,6300,B,5850
PVB,8380,12300,13500,14150,C,12300
MCG,2900,5150,5740,6110,C,5150
PVC,5560,9190,10400,11050,C,9190
MCP,11600,18650,20500,21450,B,20500
PVG,5250,8460,9330,9850,B,9330
MDG,2680,6270,7510,8200,C,6270
PVL,2600,5610,6640,7250,B,6640
MHC,2130,4550,5340,5770,A,5770
PVS,11000,18400,20450,21500,B,20450
MSH,46350,58800,62400,64300,A,64300
QHD,2560,9170,12050,13700,A,13700
MSN,77600,105100,113900,117800,B,113900
QST,7850,10750,11450,11900,C,10750
MWG,44550,72300,80300,84500,A,84500
QTC,8190,11150,12000,12400,C,11150
NAF,9860,13900,15000,15550,B,15000
RCL,10600,16000,17400,18250,B,17400
NAV,4220,8940,10500,11300,A,11300
S55,12550,23050,26050,27600,C,23050
S99,2490,6100,7380,8090,C,6100
NBB,4910,11800,14250,15600,B,14250
SAF,21700,33950,37550,39450,A,39450
NCT,64700,73500,75500,76700,A,76700
SCI,6590,12950,14900,15900,B,14900
NHA,13850,27050,31000,33450,C,27050
NHH,8070,14450,16400,17450,C,14450
SD2,1210,3150,3860,4250,C,3150
NKG,15400,24000,26500,27800,A,27800
SD4,1000,2420,2920,3190,D,1000
NLG,22250,33700,36700,38300,B,36700
SD5,4760,7120,7850,8200,C,7120
NNC,12300,16900,18050,18700,A,18700
SD6,1070,2570,3100,3380,C,2570
NSC,48400,60600,63600,65200,B,63600
SD9,3700,6120,6910,7300,C,6120
NT2,11850,16000,17100,17650,A,17650
SDA,3190,8020,9810,10800,B,9810
NTL,9530,16750,18900,20100,A,20100
SDC,2300,4370,4930,5260,C,4370
NVL,27200,42350,46650,48900,B,46650
SDG,5960,12500,14450,15600,Not enough data,5960
NVT,2580,5350,6270,6810,D,2580
SDN,9690,18650,21250,22650,B,21250
SDT,1210,2750,3280,3560,C,2750
OGC,1680,3540,4150,4480,B,4150
SDU,4130,8010,9150,9770,C,8010
OPC,28000,36400,39100,40500,C,36400
SEB,12650,22700,25500,27000,A,27000
PAC,17800,24500,26250,27150,B,26250
SED,14450,18500,19500,20100,C,18500
PAN,10600,17550,19300,20300,B,19300
SFN,9030,14750,16450,17300,A,17300
PC1,15550,23200,25200,26350,C,23200
PDN,43700,62000,67600,70500,A,70500
SGC,23350,44250,50000,53300,B,50000
PDR,46450,60900,65300,67600,B,65300
SGD,5940,8890,9920,10550,C,8890
SGH,13650,23300,26200,27700,A,27700
PET,10500,20900,24150,25900,A,25900
PGC,10100,14950,16250,16950,C,14950
SHE,6380,9160,9960,10400,C,9160
SHN,6190,9290,10100,10600,C,9290
PGD,14650,22850,24950,26050,A,26050
PHC,4720,7780,8660,9110,C,7780
SIC,2380,5540,6970,7790,C,5540
PHR,34900,52300,56800,59100,A,59100
SJ1,3700,6870,7740,8220,D,3700
PIT,1980,3640,4210,4520,C,3640
SJE,11200,16350,17700,18450,C,16350
PJT,6150,8790,9500,9860,C,8790
SLS,69000,97100,104000,108400,B,104000
PLP,3120,6120,7080,7600,D,3120
SMN,6120,8650,9400,9770,B,9400
PLX,33350,43450,46050,47500,A,47500
SMT,2570,5690,7040,7810,C,5690
PME,33500,49800,53800,55800,A,55800
SPI,3250,5520,6310,6730,A,6730
PMG,5580,8580,9520,10050,C,8580
SRA,3870,6150,6800,7140,A,7140
PNC,3400,5640,6230,6530,C,5640
SSM,1060,2310,2840,3130,B,2840
PNJ,61400,79500,83800,86300,A,86300
STC,7910,12500,13900,14600,A,14600
POM,5060,7940,8750,9160,C,7940
STP,4450,6500,7100,7390,B,7100
POW,4070,7700,8850,9470,B,8850
SVN,790,1910,2370,2640,B,2370
PPC,10850,14850,15850,16350,A,16350
SZB,21900,28800,30450,31400,A,31400
TA9,6190,8760,9420,9780,C,8760
PSH,4650,10150,11900,12900,C,10150
TAR,12800,20950,23200,24400,B,23200
PTB,58700,77000,81400,84100,B,81400
PTC,22450,37350,42100,44800,Not enough data,22450
TC6,3420,5930,6810,7270,C,5930
PTL,3840,7130,8100,8640,B,8100
TDN,3920,6930,7800,8360,C,6930
PVD,7320,14100,16250,17350,B,16250
TDT,4300,6880,7670,8100,D,4300
PVT,10100,15250,16600,17300,A,17300
TET,17850,22850,24100,24750,A,24750
PXI,1440,2670,3140,3400,C,2670
TFC,2280,4080,4570,4840,D,2280
PXS,2470,4960,5760,6180,C,4960
THB,4680,7950,8920,9440,A,9440
QBS,1420,2900,3370,3630,B,3370
THD,81000,112400,120700,125000,A,125000
QCG,3610,6820,7780,8270,C,6820
THS,2820,5800,6700,7210,A,7210
RAL,52200,78700,85900,89700,B,85900
THT,4230,7280,8140,8690,B,8140
RDP,2200,4400,5100,5480,C,4400
TIG,10700,15400,16800,17700,B,16800
REE,37950,51200,54400,56300,A,56300
TJC,5130,8480,9560,10150,A,10150
RIC,4240,7480,8650,9300,C,7480
TKC,2660,5220,5950,6370,D,2660
ROS,2330,4300,4890,5190,C,4300
S4A,20000,24050,25050,25550,C,24050
TKU,2720,7580,9410,10450,B,9410
SAB,95500,121600,128100,131400,A,131400
TMB,5390,8850,9890,10500,A,10500
SAM,4480,8540,9810,10550,C,8540
TMC,7280,10100,10750,11100,B,10750
SAV,6390,11600,13250,14100,B,13250
TMX,2730,4850,5540,5940,A,5940
SBA,13800,16250,16800,17100,B,16800
TNG,10750,17900,19900,21050,C,17900
SBT,5430,10150,11650,12450,B,11650
TPH,3720,5400,5850,6070,C,5400
SBV,8020,11200,12000,12450,C,11200
TPP,3330,5590,6370,6790,D,3330
SC5,3680,8290,9850,10700,C,8290
TSB,3520,5860,6480,6840,B,6480
SCD,8760,11950,12950,13500,B,12950
TST,4330,6980,7930,8430,C,6980
SCR,3420,7480,8840,9570,B,8840
TTC,7030,10050,10800,11250,A,11250
SCS,107300,129400,134500,137500,A,137500
TTH,640,1820,2280,2530,B,2280
SFC,7710,12950,14300,15050,A,15050
TTL,1500,4040,4980,5510,Not enough data,1500
SFG,4720,8510,9680,10300,B,9680
TTT,17050,25700,28350,29800,A,29800
SFI,39700,52000,55100,56800,A,56800
TTZ,550,1600,2000,2230,B,2000
SGN,54700,64800,67100,68400,A,68400
TV3,9240,14150,15550,16250,C,14150
SGR,7920,13700,15600,16650,B,15600
TV4,10900,13550,14150,14500,A,14500
SGT,5440,11550,13550,14600,C,11550
TVC,3560,7080,8290,9050,A,9050
SHA,3170,4690,5160,5380,C,4690
TVD,4450,7910,8900,9540,C,7910
SHI,3410,6820,7910,8490,C,6820
TXM,1050,2300,2750,3010,B,2750
SHP,15200,19100,20200,20750,C,19100
UNI,5950,10100,11550,12300,C,10100
SII,2290,5340,6400,6980,C,5340
V12,1770,5410,6780,7570,C,5410
SJD,12950,15750,16450,16800,A,16800
V21,980,2700,3350,3750,C,2700
SJF,3760,6520,7390,7900,B,7390
SJS,40550,56700,61100,63500,B,61100
VAT,730,1140,1250,1300,Not enough data,730
SKG,9940,14250,15400,16100,A,16100
VBC,12000,19400,21350,22600,C,19400
SMA,1480,3390,4050,4410,C,3390
VC1,3130,6730,8160,8960,C,6730
SMB,27900,33150,34350,35000,A,35000
VC2,20700,31400,34400,36250,C,31400
SMC,9040,17000,19450,20750,A,20750
VC3,23650,34350,37500,39050,B,37500
SPM,7490,11400,12550,13150,B,12550
VC6,3300,6190,7030,7490,C,6190
SRC,9060,12100,13000,13450,D,9060
VC7,2550,6490,7890,8750,C,6490
SRF,8660,11650,12400,12800,C,11650
VC9,1330,3520,4340,4790,D,1330
SSC,9530,18150,20550,21800,B,20550
VCC,4950,10600,12500,13650,C,10600
ST8,2940,5380,6110,6530,A,6530
VCM,7180,10850,11900,12500,B,11900
STG,12100,17600,19200,20100,A,20100
VCS,60500,78500,82800,85500,A,85500
STK,27550,37250,40250,41700,A,41700
VDL,5030,10300,11900,12700,Not enough data,5030
SVC,18400,39950,47300,51600,B,47300
VE1,770,1870,2280,2540,A,2540
SVD,3280,5560,6130,6440,C,5560
VE2,4080,6580,7380,7790,C,6580
SVI,23500,36300,39800,41600,B,39800
VE3,1060,2820,3480,3840,C,2820
SVT,7070,11100,12250,12850,A,12850
VE4,4920,14850,18950,21250,C,14850
SZC,18700,35650,40900,43700,B,40900
VE8,1260,2690,3300,3640,C,2690
SZL,38300,48500,50900,52300,A,52300
VGP,5780,11500,13200,14050,A,14050
TAC,33000,45850,49000,50900,B,49000
VGS,4570,11150,13500,14750,A,14750
TBC,18000,23200,24450,25100,A,25100
VHE,1210,2640,3240,3590,B,3240
TCD,6260,11500,13050,13950,B,13050
VHL,8850,14000,15550,16450,B,15550
TCH,7020,11400,12700,13350,A,13350
VIE,2750,4790,5500,5840,C,4790
TCL,20400,28150,30100,31300,A,31300
VIF,8300,11900,12900,13400,A,13400
TCM,27200,38950,42400,44300,B,42400
VIT,5820,9790,11200,11950,C,9790
TCO,4420,8050,9410,10150,A,10150
VKC,1950,3920,4690,5110,C,3920
TCR,1680,3130,3580,3850,C,3130
VLA,7380,20150,24800,27700,A,27700
TCT,26400,34150,36150,37200,A,37200
VMC,10050,15650,17250,18100,C,15650
TDC,4980,9960,11550,12400,D,4980
VMS,3430,6370,7220,7700,B,7220
TDG,2210,4690,5550,6020,C,4690
VNC,10800,18950,21200,22300,A,22300
TDH,2760,4960,5730,6160,A,6160
VNF,8190,13550,15300,16200,A,16200
TDM,21200,27250,28700,29550,A,29550
VNT,3690,13100,17150,19500,B,17150
TDP,12900,16750,17950,18550,C,16750
VSA,10000,15900,17800,18700,A,18700
TDW,13450,21950,24200,25450,A,25450
VSM,8960,14400,15900,16750,A,16750
TEG,3580,6260,7230,7780,A,7780
VTC,5350,8420,9370,9840,C,8420
TGG,4350,8380,9730,10500,A,10500
VTH,2420,4910,5640,6030,B,5640
THG,46000,60600,64300,66300,B,64300
VTJ,660,2070,2640,2960,B,2640
THI,14050,18650,19800,20450,C,18650
VTL,3640,6780,7650,8090,Not enough data,3640
TIP,14250,26300,30150,32250,A,32250
VTV,2950,4540,5070,5340,C,4540
TIX,14150,19900,21700,22650,A,22650
VXB,3070,9840,12500,14100,C,9840
TLD,2110,4310,5010,5390,C,4310
WCS,89500,126500,134900,139300,A,139300
