Ticker,Group,Breakeven Price,1% at Risk,3% at Risk,5% at Risk,Proposed Price
CEO,D,2780,5123.92,5776.4400000000005,6136.4,2780
BCG,B,6850,10639.78,11673.78,12307.0,11650
CET,B,710,1779.96,2193.0,2468.0,2190
BCM,B,20800,28933.9,31141.8,32299.5,31150
CIA,Not enough data,5450,8297.28,9061.76,9494.0,Not enough data
BFC,B,8580,14453.84,16437.56,17528.2,16450
CJC,D,6410,9459.0,10288.0,10717.0,6410
BHN,A,26650,37787.88,40794.82,42439.4,42450
CKV,A,4560,7615.0,8426.0,8862.0,8860
CLH,A,15600,19789.0,20860.8,21408.0,21400
BKG,B,3940,5806.0,6375.0,6690.0,6380
CLM,B,6460,11096.47,12338.0,13016.0,12350
BMC,A,4670,10810.0,12811.0,13899.1,13900
CMC,C,1460,2769.09,3216.27,3448.0,2770
BMP,A,28000,37303.81,39339.43,40503.0,40500
BRC,B,7230,9960.64,10754.64,11130.8,10750
CMS,C,490,1334.3600000000001,1648.0,1822.0,1330
BTP,B,8420,11378.79,12142.369999999999,12530.95,12150
CPC,B,8170,11808.76,12968.84,13579.0,12950
BTT,A,23050,32995.98,35486.66,36828.1,36850
CSC,C,26900,40012.04,43882.84,45677.2,40000
BWE,C,20600,27924.76,29696.12,30805.8,27900
CTB,C,11100,16806.3,18162.0,18915.0,16800
C32,B,15200,21131.8,22590.08,23315.0,22600
CTC,C,1640,3269.05,3769.0,4037.25,3270
C47,C,4960,7406.0,8066.0,8421.0,7410
CAV,B,32100,41613.0,43929.57,45236.0,43950
CTP,B,1590,2786.28,3188.0,3414.4,3190
CTT,C,5430,7727.12,8458.09,8839.15,7730
CCI,A,7140,11272.0,12531.48,13253.8,13250
CTX,C,2380,4124.71,4651.13,4925.0,4120
CVN,A,3520,5145.45,5635.35,5905.0,5900
CCL,B,2260,5200.73,6166.38,6714.65,6170
CX8,C,2900,4127.0,4465.0,4645.0,4130
CDC,C,4160,6918.91,7703.0,8124.0,6920
D11,Not enough data,9140,14709.01,16290.119999999999,17101.1,Not enough data
CEE,C,2780,5549.35,6410.35,6921.0,5550
DAD,A,9400,14924.82,16417.82,17361.7,17350
CHP,C,12450,14952.81,15561.0,15865.0,14950
CIG,D,2220,4071.89,4617.78,4950.0,2220
DAE,A,7980,12029.38,13242.0,13847.9,13850
CII,C,7620,10685.76,11531.64,11997.0,10700
DC2,C,1300,3490.35,4380.35,4892.0,3490
CKG,C,9890,15093.28,16471.82,17166.7,15100
DDG,C,29900,33561.92,34456.0,34863.15,33550
CLC,A,16650,23481.66,25177.96,25998.6,26000
DHP,A,6120,7937.0,8376.0,8623.0,8620
CLL,A,19450,26226.0,28102.42,29057.0,29050
DHT,B,31700,37409.1,38749.65,39432.0,38750
CLW,A,10150,16291.14,17901.0,18770.0,18750
DIH,C,3210,8487.2,10467.76,11692.2,8490
CMG,B,30650,41633.68,44550.52,46150.6,44550
DL1,B,1410,3123.27,3638.81,3945.0,3640
CMV,A,3040,5784.0,6649.0,7112.0,7110
DNC,A,11300,24530.4,28595.0,30729.0,30750
CMX,B,4950,7429.0,8149.0,8535.55,8150
DNM,C,9380,16311.0,18356.0,19433.0,16300
CNG,A,17600,22927.25,24574.05,25459.25,25450
DNP,C,6950,10966.98,12107.98,12698.0,10950
DP3,A,48150,73359.08,79975.78,83553.8,83600
COM,A,6790,14496.48,17330.0,18975.0,19000
DPC,A,2890,6778.37,8204.0,9078.550000000001,9080
CRC,D,2250,4634.1900000000005,5364.139999999999,5766.0,2250
DS3,A,2380,3718.62,4165.0,4398.0,4400
CRE,A,7890,14528.25,16544.5,17618.75,17600
DST,B,900,2026.95,2374.0,2567.75,2370
CSM,C,8730,11536.6,12439.0,12912.0,11550
DTD,A,11950,19126.28,21240.46,22315.55,22300
CSV,A,28400,39427.7,42914.86,44554.8,44550
DVG,B,2000,4552.4400000000005,5437.0,5920.0,5440
CTD,A,29550,40785.67,44286.0,46133.2,46150
DXP,A,6700,10873.8,11989.0,12693.5,12700
CTF,B,11600,14593.71,15335.0,15709.0,15350
CTI,C,6410,9318.92,10078.0,10502.0,9320
DZM,D,2910,5100.0,5759.66,6124.55,2910
EBS,B,4490,6269.11,6736.0,6987.55,6740
CVT,B,8200,16565.7,19193.62,20620.100000000002,19200
ECI,A,27550,35658.76,37605.12,38758.6,38750
D2D,A,18900,29258.45,32120.34,33622.0,33600
EID,A,13000,17450.16,18666.36,19237.6,19250
DAG,D,2420,3658.0,3954.0,4121.0,2420
FID,A,950,2232.33,2660.99,2899.0,2900
DAH,C,2210,4296.12,4914.5599999999995,5247.0,4300
GDW,A,4130,9143.98,10687.66,11556.4,11550
DAT,B,3940,9223.44,11133.58,12175.3,11150
GIC,A,7730,12476.64,13836.0,14553.2,14550
DBC,B,24900,37984.4,41274.2,43070.0,41250
GKM,B,12350,17585.0,19013.44,19785.4,19000
DBD,A,27850,34855.7,36594.1,37547.0,37550
GLT,A,8920,16832.78,19114.08,20331.6,20350
DBT,C,5620,8521.36,9450.0,9961.7,8520
GMA,B,28900,41123.64,43995.18,45623.6,44000
DC4,B,5920,8708.0,9468.0,9854.5,9470
GMX,B,7810,12439.8,13694.0,14391.25,13700
DCL,C,15750,22885.95,25058.54,26162.95,22900
HAD,A,7710,10772.24,11682.0,12125.2,12150
DCM,A,11550,15885.02,17204.02,17961.7,17950
HAT,B,7600,11306.0,12338.26,12863.1,12350
DGC,A,77700,102638.2,111692.0,116004.0,116000
HCC,B,5470,7648.17,8172.0,8448.0,8170
DGW,A,21150,45372.56,52953.24,57997.6,58000
HCT,A,4150,6779.0,7756.78,8294.1,8290
DHA,A,25900,34011.0,36047.1,37147.5,37150
HDA,B,13100,17323.74,18401.37,19061.6,18400
DHC,A,42200,57932.65,62064.4,64268.5,64300
DHG,A,61700,76637.42,80308.84,82182.1,82200
HEV,B,3780,6844.91,8053.78,8724.0,8050
DHM,B,8140,9907.11,10344.0,10557.0,10350
HGM,A,18750,25130.72,26865.58,27724.0,27700
DIG,C,11900,18511.2,20317.28,21409.0,18500
HHC,D,15550,29738.48,34156.48,36549.7,15550
HHG,C,780,1707.0,2011.0,2181.2,1710
DLG,D,590,1412.0,1684.0,1838.0,590
HJS,A,14050,19854.78,21735.1,22732.7,22750
DMC,A,29600,39563.78,42118.0,43429.0,43450
HKT,B,1750,3241.8,3647.0,3866.0,3650
DPG,B,14750,25328.92,28235.88,30120.35,28250
HLC,D,2020,5170.48,6325.0,6951.0,2020
DPM,A,8320,15548.789999999999,17810.49,18976.0,19000
HLD,B,17600,24001.52,25938.36,26897.4,25950
DPR,A,36200,47761.1,50782.83,52396.2,52400
HMH,A,6380,9661.89,10508.78,11047.15,11050
DQC,C,10150,14553.81,15666.0,16336.0,14550
DRC,A,14200,20964.8,22723.8,23660.0,23650
HOM,C,2780,4467.44,5038.32,5322.1,4470
HPM,B,7280,8443.0,8710.0,8849.0,8710
HTC,A,13850,19956.5,21594.5,22428.5,22450
DRH,C,4470,7782.62,8733.43,9249.05,7780
DRL,A,41150,49466.84,51322.0,52285.8,52300
HTP,C,1780,6051.96,7880.0,8922.0,6050
DSN,A,29050,34850.0,36263.0,36968.0,36950
DTA,C,7670,10856.86,11934.16,12634.6,10850
HUT,C,3550,5556.0,6251.86,6615.1,5560
DTL,C,16850,23201.84,25445.76,26579.2,23200
HVT,B,17600,26935.34,29423.0,30848.8,29400
DTT,B,8510,10652.19,11194.0,11482.0,11200
ICG,C,2040,3806.0,4298.77,4571.950000000001,3810
DVP,A,28350,38206.24,40570.36,42021.6,42000
IDC,C,19000,28067.85,31126.84,32864.0,28050
DXG,A,7400,11483.0,12624.1,13282.0,13300
IDJ,C,12200,18847.8,20774.4,21727.0,18850
DXS,A,8260,13548.0,15062.0,15933.65,15950
IDV,Not enough data,28050,40516.0,43701.4,45586.4,Not enough data
DXV,B,890,1847.1399999999999,2158.0,2345.7000000000003,2160
INC,B,2620,5019.0,5688.0,6063.15,5690
INN,B,18300,24138.1,25823.1,26686.0,25800
ELC,B,12000,17066.68,18537.36,19275.4,18550
EMC,C,6890,10434.82,11294.46,11769.0,10450
ITQ,B,700,1877.82,2349.0,2667.0,2350
EVE,B,8190,11782.12,12920.59,13440.65,12900
EVG,A,4020,6272.02,7004.51,7382.0,7380
KDM,A,1170,2858.0,3474.66,3817.0,3820
FCM,B,3620,5065.0,5464.0,5674.15,5460
KHS,B,8260,12909.22,14592.22,15633.85,14600
FCN,C,3770,6401.16,7220.0,7728.0,6400
KKC,A,7800,14050.2,16091.8,17100.0,17100
FDC,B,2940,5867.68,6837.0,7350.700000000001,6840
FIR,A,18650,25652.0,27454.6,28408.0,28400
KLF,B,1120,2233.29,2566.74,2771.0,2570
FIT,A,4040,6416.85,7295.0,7765.0,7760
KMT,B,3540,5570.0,6174.0,6475.0,6170
FLC,B,4120,6101.22,6877.0,7269.55,6880
KSD,B,660,1562.0,1886.1599999999999,2084.6000000000004,1890
FMC,B,21350,31028.87,33469.29,34730.45,33450
KSQ,A,1880,3258.08,3828.5299999999997,4150.55,4150
KST,A,18750,23634.65,24953.3,25551.25,25550
FPT,A,52100,67872.0,71893.0,73904.0,73900
FRT,B,11300,19889.88,22484.32,23966.4,22500
KTS,C,2010,5240.73,6535.0,7392.0,5240
FTM,D,880,1683.0,1988.0,2152.0,880
KTT,C,910,2393.14,2952.0,3292.0,2390
GAB,B,168100,180280.29,183291.46,184574.1,183300
KVC,C,940,2168.7,2579.0,2801.0,2170
GAS,A,45750,62525.44,66610.44,68719.85,68700
L14,A,37150,54851.16,59434.0,62269.2,62300
GDT,A,29050,39145.2,41672.6,43182.0,43200
L18,C,11600,18326.84,20503.82,21771.9,18350
GEG,C,7870,11149.77,12051.0,12573.85,11150
L35,D,1820,2895.62,3200.0,3356.0,1820
GEX,C,8710,13298.71,14590.13,15256.55,13300
L40,C,10850,19281.2,22033.88,23345.0,19300
GIL,A,27350,41367.56,45287.6,47282.2,47300
GMC,B,6410,11259.74,13099.74,14105.0,13100
L43,C,460,1439.0,1829.0,2049.0,1440
GMD,B,23800,33076.5,35718.5,36955.5,35700
L61,C,1380,2801.84,3254.0,3506.0,2800
GSP,B,6310,9312.01,10076.06,10532.05,10100
L62,C,2470,3643.64,3956.0,4117.200000000001,3640
GTA,B,6490,10187.46,11193.19,11719.65,11200
LAS,B,6570,10187.8,11399.48,11980.8,11400
GTN,A,7080,10610.7,11569.0,12070.5,12050
LBE,C,5980,10475.4,11799.0,12515.2,10500
LCD,C,5250,6100.0,6300.0,6398.6,6100
GVR,A,15000,21989.08,24316.56,25549.6,25550
HAG,B,2180,3066.12,3361.3599999999997,3515.0,3360
LCS,D,920,1926.0,2244.74,2418.0,920
LDP,C,3440,6301.0,7185.74,7651.0,6300
LHC,A,36350,52794.33,58024.98,60614.3,60600
HAH,A,13050,25701.8,29796.0,31907.75,31900
HAI,B,890,1727.33,2025.0,2192.0,2020
LIG,C,3080,5166.82,5844.73,6221.0,5170
HAP,B,5380,7932.58,8960.74,9457.45,8960
LM7,D,650,1758.0,2141.0,2363.15,650
LUT,Not enough data,880,2072.6000000000004,2474.0,2698.5,Not enough data
HAR,B,1250,2256.7200000000003,2603.0,2792.6000000000004,2600
MAC,C,2060,3576.07,4036.21,4275.0,3580
HAS,B,4340,6975.0,7665.92,8045.2,7670
MAS,C,13200,21671.92,24761.68,26421.45,21650
HAX,A,7160,11478.7,12642.05,13339.75,13350
MBG,A,1530,3421.7200000000003,4149.0,4563.0,4560
MCC,B,5560,7475.0,7962.0,8210.0,7960
HBC,C,3520,6676.62,7683.0,8218.2,6680
MCF,B,1260,3071.7,3742.0,4100.0,3740
HCD,B,1640,3665.0,4326.0,4696.0,4330
MCO,C,410,1106.0,1377.25,1543.0,1110
HDC,B,33150,47222.14,51367.25,53377.05,51400
HDG,C,26100,37942.85,41130.01,42831.1,37950
MDC,C,1400,4010.25,5112.25,5753.0,4010
HHP,B,3610,5868.0,6686.0,7125.05,6690
MED,C,9850,17687.510000000002,19778.79,20888.0,17700
MEL,B,6030,9786.95,10833.55,11474.0,10850
HHS,A,1530,2977.0,3437.0,3677.0,3680
MHL,D,450,1216.0,1522.0,1726.7000000000003,450
HID,C,1120,2525.3,2975.0,3228.0,2530
MIM,D,2080,3983.0,4578.0,4894.0,2080
HII,B,6650,10482.28,11468.84,11965.0,11450
MKV,C,16550,21714.52,23067.92,23820.6,21700
HMC,A,13800,18836.16,20397.0,21155.8,21150
MST,C,6430,9499.02,10543.58,11114.9,9500
HNG,D,2360,3803.0,4209.0,4423.0,2360
NAG,C,4320,6067.25,6542.5,6789.25,6070
HOT,B,6510,11964.28,14064.21,15229.050000000001,14050
NAP,A,2310,4811.36,5568.0,5957.0,5960
HPG,A,22200,32243.4,35004.8,36546.0,36550
NBC,C,8420,13595.15,15243.09,15987.05,13600
HPX,C,12350,18831.14,20607.559999999998,21551.9,18850
NBP,A,4270,6930.0,7691.11,8098.85,8100
HQC,C,510,1239.4,1485.0,1624.0,1240
NBW,A,1030,3977.7799999999997,5209.0,5943.0,5940
NDN,A,7790,12181.08,13307.0,13924.0,13900
HRC,C,6950,19013.76,23312.4,25821.000000000004,19000
NDX,B,2920,4785.91,5244.0,5504.0,5240
HSG,A,20100,29167.36,31890.72,33099.8,33100
NET,A,38950,50031.63,53315.0,55037.05,55000
HSL,B,1350,2902.7799999999997,3391.0,3666.0,3390
NFC,A,5980,7890.76,8437.21,8680.0,8680
HT1,B,10150,13933.43,15054.58,15631.15,15050
NHC,A,10800,17901.7,19776.05,20768.0,20750
HTI,B,9150,12477.7,13297.7,13805.5,13300
NRC,B,6830,11161.94,12361.279999999999,13050.0,12350
NSH,C,5170,8661.84,10006.96,10761.6,8660
HTL,B,7270,11296.14,12568.13,13255.0,12550
NST,B,2160,3798.0,4293.11,4550.85,4290
HTN,B,15400,24538.12,26989.48,28494.4,27000
NTH,A,17850,25458.41,27365.0,28382.05,28400
HTV,A,6840,10034.98,10824.0,11241.0,11250
NTP,B,27650,36868.9,39127.94,40209.9,39150
HU1,B,3690,5751.62,6512.29,6943.0,6510
OCH,C,950,2347.12,2867.0,3185.8,2350
HU3,C,2850,4508.34,4937.0,5161.0,4510
ONE,C,2950,4548.68,4984.68,5247.0,4550
HUB,A,8570,13442.14,14821.71,15532.85,15550
PBP,B,2270,4592.0,5312.33,5690.55,5310
HVH,B,3800,5534.32,6102.48,6415.8,6100
PCE,A,6070,9692.58,10909.87,11473.45,11450
HVN,C,11700,16591.25,17873.0,18560.0,16600
PCG,B,1910,3930.96,4541.0,4883.4,4540
HVX,B,2420,4399.1,4985.0,5286.0,4980
PCT,A,2630,4486.0,5100.0,5413.3,5410
IBC,Not enough data,15200,17679.34,18339.0,18676.0,Not enough data
PDB,B,4180,6600.0,7261.0,7622.85,7260
ICT,C,9280,13698.0,14909.34,15531.9,13700
PDC,D,570,1453.0,1782.0,1985.0,570
IDI,B,1760,3158.02,3605.0,3884.0,3600
PEN,C,3680,5784.0,6389.0,6721.0,5780
IJC,B,10400,16043.04,17887.14,18853.8,17900
PGN,B,6670,10451.9,11460.07,12094.9,11450
ILB,C,14550,20746.72,22650.739999999998,23628.65,20750
PGS,C,10700,15658.61,16933.0,17722.0,15650
IMP,A,40550,52692.18,55598.58,57375.3,57400
PGT,A,1990,4469.01,5310.03,5789.05,5790
ITA,B,1780,3222.5,3689.0,3980.0,3690
PHN,A,10450,18660.16,20948.29,22170.3,22150
ITC,Not enough data,6920,9933.46,10770.0,11206.0,Not enough data
PHP,A,10450,16421.87,18120.27,19038.7,19050
ITD,C,9280,13303.0,14576.32,15233.15,13300
PIA,A,10850,16157.66,17631.96,18380.0,18400
JVC,Not enough data,1630,2931.0,3385.0,3633.0,Not enough data
PIC,A,3210,5466.0,6135.0,6484.0,6480
KBC,B,10100,18953.0,21753.64,23243.0,21750
PJC,B,6590,10652.52,12100.0,12880.0,12100
KDC,B,39850,47590.64,49472.98,50394.3,49450
PLC,B,13650,22325.0,24698.0,26031.0,24700
KDH,A,23750,30063.43,31981.38,33019.15,33000
PMB,A,4240,6716.77,7502.0,7917.0,7920
KHG,A,1660,4151.33,5047.0,5550.65,5550
PMC,A,27350,39541.38,42810.14,44482.7,44500
KHP,C,3770,5076.0,5406.12,5575.0,5080
PMP,C,4400,7066.6,7768.0,8133.0,7070
KMR,B,1670,3219.0,3712.0,4005.05,3710
PMS,A,6680,11164.06,12533.18,13278.65,13300
KOS,B,13800,19749.64,21350.46,22162.2,21350
POT,D,5310,8455.42,9343.26,9810.0,5310
KPF,B,4300,7681.41,8707.23,9253.05,8710
PPE,A,1360,3624.06,4594.7699999999995,5159.0,5160
KSB,B,10750,17592.04,19588.06,20622.1,19600
PPP,A,4530,7492.24,8396.16,8884.2,8880
L10,C,5220,8634.89,9920.67,10620.0,8630
PPS,B,6220,8529.89,9141.34,9469.0,9140
PPY,A,2680,5333.0,6179.72,6640.400000000001,6640
LAF,B,1370,3883.64,4901.0,5454.1,4900
PRC,C,10100,14319.44,15522.76,16079.4,14300
PSC,C,8580,12916.07,14103.0,14732.8,12900
LBM,A,27450,40837.92,44194.96,46239.6,46250
PSD,A,11250,17405.15,19206.45,20105.75,20100
LCG,C,4120,7872.28,9069.0,9711.0,7870
PSE,A,3630,6699.92,7604.0,8108.200000000001,8110
LCM,C,1050,1818.96,2062.0,2197.9,1820
PSW,A,3560,5461.87,6155.61,6528.0,6530
LDG,B,2540,4118.4400000000005,4520.66,4730.0,4520
PTD,B,12400,15353.57,16094.42,16456.85,16100
LEC,C,2460,4955.85,5821.51,6369.0,4960
PTS,C,4540,6829.0,7539.33,7900.1,6830
LGC,C,8480,18392.96,21783.22,23630.100000000002,18400
LGL,C,1840,3189.0,3684.0,3957.0,3190
PV2,B,1160,2032.0,2324.0,2485.0,2320
LHG,A,21000,31743.54,34561.0,35942.25,35950
PVB,C,4580,7879.0,8752.0,9242.0,7880
LIX,B,32650,41360.38,43554.0,44660.0,43550
PVC,C,3790,6090.2,6854.0,7205.0,6090
LM8,C,4660,6866.0,7506.0,7889.0,6870
PVG,B,5560,8073.360000000001,8733.76,9131.0,8730
LSS,B,5360,8251.94,9215.41,9740.7,9220
PVL,B,830,1823.0,2164.8199999999997,2334.7,2160
MCG,C,890,1638.0,1921.22,2074.0,1640
PVS,B,9290,15233.96,17017.88,17969.6,17000
MCP,B,7530,13036.56,14435.68,15250.8,14450
QHD,A,2280,7811.97,10026.91,11358.0,11350
MDG,C,4420,7084.0,7834.139999999999,8228.9,7080
QST,C,8690,10880.89,11410.0,11721.45,10900
MHC,A,3730,6160.0,6961.0,7355.85,7360
QTC,C,5560,8996.52,9870.28,10327.0,9000
MSH,A,49300,60910.4,64163.4,66152.4,66200
RCL,B,6830,9698.94,10461.0,10850.0,10450
MSN,B,74300,98177.55,105585.17,109951.45,105600
S55,C,12000,18941.0,21173.46,22342.1,18950
MWG,A,42500,69503.11,77253.98,81350.3,81400
S99,C,4620,8467.0,9665.0,10299.75,8470
NAF,B,15000,20587.55,21951.65,22754.5,21950
SAF,A,15150,26743.54,29958.31,31596.0,31600
NAV,A,3670,7153.52,8336.0,9081.0,9080
SCI,B,9050,16134.15,18295.9,19431.0,18300
NBB,B,13100,20348.73,22369.68,23448.0,22350
SD2,C,1940,3632.96,4167.4400000000005,4450.0,3630
NCT,A,62500,71202.54,73184.0,74335.4,74300
SD4,D,760,1727.0,2079.0,2310.0,760
NHA,C,7180,13317.720000000001,15486.27,16672.0,13300
SD5,C,5350,7567.05,8256.63,8607.0,7570
NHH,C,10750,18796.39,21235.51,22524.0,18800
SD6,C,1570,2584.12,2909.0,3094.0,2580
NKG,A,20000,28933.51,31430.79,32849.7,32850
SD9,C,3960,5761.68,6281.0,6541.2,5760
NLG,B,23950,30607.14,32659.22,33581.4,32650
NNC,A,11450,16300.36,17552.54,18225.0,18200
SDA,B,1240,2825.0,3410.0,3790.0,3410
NSC,B,44500,57508.95,60761.8,62445.25,60800
SDC,C,2570,4444.04,4999.0,5291.0,4440
NT2,A,11250,14622.58,15465.0,15887.95,15900
SDN,B,10350,19309.3,21827.6,23213.5,21850
NTL,A,15450,22303.35,24233.41,25115.8,25100
SDT,C,2030,3366.5,3787.75,4020.0,3370
NVL,B,46850,66728.99,71764.99,74892.3,71800
SDU,C,3530,5483.71,6107.13,6405.0,5480
SEB,A,11900,21136.0,23701.64,25130.4,25150
NVT,D,3380,5171.0,5787.84,6136.8,3380
SED,C,11850,15074.48,16046.44,16529.8,15050
OGC,B,2140,3419.0,3804.0,4031.0,3800
SFN,A,5090,9980.0,11415.0,12161.75,12150
OPC,C,25300,34705.87,37735.76,39321.0,34700
SGC,B,22800,40210.35,44834.35,47415.25,44850
PAC,B,20450,27596.06,29319.86,30387.0,29300
SGD,C,3050,5140.3,5756.0,6077.0,5140
PAN,B,9580,15568.44,17134.0,17985.15,17150
SGH,A,11400,19100.67,21374.04,22554.0,22550
PC1,C,15400,22405.0,24191.579999999998,25284.1,22400
SHE,C,5600,8480.18,9284.0,9700.0,8480
PDN,A,38150,56485.32,60987.0,63399.4,63400
SHN,C,4960,8378.82,9338.92,9912.0,8380
PDR,B,40350,54067.3,58296.78,60363.7,58300
SIC,C,1400,3935.27,4910.8099999999995,5499.0,3940
PET,A,5830,10786.12,12422.119999999999,13443.0,13450
SJ1,D,3840,7268.0,8339.32,8903.0,3840
PGC,C,11350,15927.14,17090.42,17762.7,15950
SJE,C,8060,11855.29,12759.0,13251.0,11850
PGD,A,15950,24136.83,26226.96,27347.0,27350
PHC,C,6930,10580.48,11547.0,12075.0,10600
SLS,B,73800,107831.95,117439.68,122126.0,117400
SMN,B,6490,8322.0,8940.14,9259.0,8940
PHR,A,19700,29160.44,31914.0,33567.0,33550
SMT,C,4780,10173.0,12294.45,13483.0,10150
PIT,C,1170,2473.0,2911.0,3149.25,2470
SPI,A,3390,6207.5,7335.5,7815.5,7820
PJT,C,5300,7657.0,8286.7,8611.0,7660
SRA,A,3380,5174.4,5679.0,5939.0,5940
PLP,D,3490,6554.42,7525.0,8040.55,3490
SSM,B,1000,2239.0,2684.0,2951.0,2680
PLX,A,25850,34503.82,36537.46,37606.0,37600
STC,A,6840,10629.32,11923.16,12596.2,12600
PME,A,47150,61310.4,64552.6,66299.5,66300
STP,B,2450,4309.0,4836.16,5117.6,4840
PMG,C,4970,8385.4,9305.0,9769.0,8390
SVN,B,960,2124.0,2500.0,2714.0,2500
PNC,C,3460,5310.0,5831.0,6096.0,5310
SZB,A,19800,24302.64,25753.0,26473.0,26450
PNJ,A,48200,65424.71,69652.02,71872.35,71900
TA9,C,6750,9110.64,9704.0,10054.0,9110
POM,C,3850,7161.66,8203.98,8758.0,7160
TAR,B,10850,15187.67,16489.03,17172.0,16500
POW,B,5170,7277.44,7849.0,8165.200000000001,7850
PPC,A,11250,15607.7,16656.0,17200.0,17200
PSH,C,6810,9838.01,10863.0,11396.0,9840
PTB,B,62100,80052.11,84856.78,87067.45,84900
PTC,Not enough data,1760,3773.8,4494.0,4958.0,Not enough data
PTL,B,1260,2691.0,3177.08,3441.8,3180
PVD,B,8300,12711.0,13882.0,14604.0,13900
PVT,A,9210,13829.39,15037.85,15778.0,15800
PXI,C,760,1558.0,1821.0,1961.0,1560
PXS,C,2190,3411.0,3780.0,3989.0,3410
TC6,C,5590,9126.13,10162.0,10700.0,9130
QBS,B,820,1648.0,1962.0,2144.0,1960
TDN,C,6520,10329.34,11424.34,12020.95,10350
QCG,C,1710,3091.0,3515.0,3756.3500000000004,3090
TDT,D,3600,7002.74,7974.0,8520.0,3600
RAL,B,95200,132625.0,142353.6,147891.0,142400
RDP,C,2940,5359.84,6188.0,6647.0,5360
REE,A,35450,46686.7,49500.4,51132.25,51100
RIC,C,4860,9496.56,10989.24,11787.0,9500
